test	machine	time	rows	dataset	matches	ndistinct	build	prefetch	table_size	index_size	scan_type	caching	run	value	nfound	cost	duration	point_cheapest	indexscan	bitmapscan	seqscan
btree-sort	xeon	1688067149	100000000	sequential	100000	1000	master	0	4347827	84643	indexscan	cached	2	392	100001	6225.36	68.858	t	6225.36	9917766.25	14265131.07
btree-sort	xeon	1688067198	100000000	sequential	100000	1000	master	0	4347827	84643	indexscan	cached	3	433	100001	6225.36	65.376	t	6225.36	9917766.25	14265131.07
btree-sort	xeon	1688067229	100000000	sequential	100000	1000	master	0	4347827	84643	indexscan	cached	4	671	100001	6225.36	68.395	t	6225.36	9917766.25	14265131.07
btree-sort	xeon	1688067251	100000000	sequential	100000	1000	master	0	4347827	84643	indexscan	cached	5	972	100001	6225.45	63.363	t	6225.36	9917766.25	14265131.07
btree-sort	xeon	1688067127	100000000	sequential	100000	1000	master	0	4347827	84643	seqscan	cached	1	17	100001	14265131.07	19417.339	f	6225.36	9917766.25	14265131.07
btree-sort	xeon	1688067553	100000000	sequential	100000	1000	patched	0	4347827	84643	bitmapscan	cached	1	55	100001	14721515.37	28550.878	f	6225.36	9961473.87	12919174.39
btree-sort	xeon	1688067649	100000000	sequential	100000	1000	patched	0	4347827	84643	bitmapscan	cached	2	345	100001	11848655.61	19842.772	f	6225.36	9961473.87	12919174.39
btree-sort	xeon	1688067686	100000000	sequential	100000	1000	patched	0	4347827	84643	bitmapscan	cached	3	542	100001	9961473.87	14074.596	f	6225.36	9961473.87	12919174.39
btree-sort	xeon	1688067711	100000000	sequential	100000	1000	patched	0	4347827	84643	bitmapscan	cached	4	722	100001	8169600.72	8556.309	f	6225.36	9961473.87	12919174.39
btree-sort	xeon	1688067726	100000000	sequential	100000	1000	patched	0	4347827	84643	bitmapscan	cached	5	846	100001	6946413.96	4842.494	f	6225.36	9961473.87	12919174.39
btree-sort	xeon	1688067522	100000000	sequential	100000	1000	patched	0	4347827	84643	indexscan	cached	1	60	100001	6225.36	64.413	t	6225.36	9961473.87	12919174.39
btree-sort	xeon	1688067628	100000000	sequential	100000	1000	patched	0	4347827	84643	indexscan	cached	2	303	100001	6225.36	65.774	t	6225.36	9961473.87	12919174.39
btree-sort	xeon	1688067671	100000000	sequential	100000	1000	patched	0	4347827	84643	indexscan	cached	3	445	100001	6225.36	67.846	t	6225.36	9961473.87	12919174.39
btree-sort	xeon	1688067702	100000000	sequential	100000	1000	patched	0	4347827	84643	indexscan	cached	4	670	100001	6225.36	67.37	t	6225.36	9961473.87	12919174.39
btree-sort	xeon	1688067721	100000000	sequential	100000	1000	patched	0	4347827	84643	indexscan	cached	5	833	100001	6225.37	67.436	t	6225.36	9961473.87	12919174.39
btree-sort	xeon	1688067607	100000000	sequential	100000	1000	patched	0	4347827	84643	seqscan	cached	1	165	100001	12919174.39	18767.853	f	6225.36	9961473.87	12919174.39
btree-sort	xeon	1688066098	100000000	sequential	1	100000000	master	32	4347827	274194	bitmapscan	cached	1	4781308	2	7195501.11	32893.785	f	0.63	6268252.19	6064635.62
btree-sort	xeon	1688066214	100000000	sequential	1	100000000	master	32	4347827	274194	bitmapscan	cached	2	20988282	2	6894280.52	27032.778	f	0.63	6268252.19	6064635.62
btree-sort	xeon	1688066266	100000000	sequential	1	100000000	master	32	4347827	274194	bitmapscan	cached	3	55395535	2	6268252.19	15896.2	f	0.63	6268252.19	6064635.62
btree-sort	xeon	1688066295	100000000	sequential	1	100000000	master	32	4347827	274194	bitmapscan	cached	4	76264773	2	5878559.2	8512.341	f	0.63	6268252.19	6064635.62
btree-sort	xeon	1688066306	100000000	sequential	1	100000000	master	32	4347827	274194	bitmapscan	cached	5	98576037	2	2257765.42	332.212	f	0.63	6268252.19	6064635.62
btree-sort	xeon	1688066052	100000000	sequential	1	100000000	master	32	4347827	274194	indexscan	cached	1	5748024	2	0.63	8.061	t	0.63	6268252.19	6064635.62
btree-sort	xeon	1688066177	100000000	sequential	1	100000000	master	32	4347827	274194	indexscan	cached	2	33734312	2	0.63	8.228	t	0.63	6268252.19	6064635.62
btree-sort	xeon	1688066244	100000000	sequential	1	100000000	master	32	4347827	274194	indexscan	cached	3	48498946	2	0.63	8.809	t	0.63	6268252.19	6064635.62
btree-sort	xeon	1688066283	100000000	sequential	1	100000000	master	32	4347827	274194	indexscan	cached	4	62879060	2	0.63	8.483	t	0.63	6268252.19	6064635.62
btree-sort	xeon	1688066305	100000000	sequential	1	100000000	master	32	4347827	274194	indexscan	cached	5	94329337	2	0.63	8.529	t	0.63	6268252.19	6064635.62
btree-sort	xeon	1688066156	100000000	sequential	1	100000000	master	32	4347827	274194	seqscan	cached	1	6562495	2	6064635.62	19143.837	f	0.63	6268252.19	6064635.62
btree-sort	xeon	1688066562	100000000	sequential	1	100000000	patched	32	4347827	274194	bitmapscan	cached	1	17905627	2	6950103.4	28160.933	f	0.63	6374429.94	6053188.41
btree-sort	xeon	1688066671	100000000	sequential	1	100000000	patched	32	4347827	274194	bitmapscan	cached	2	26841398	2	6791827.98	25157.071	f	0.63	6374429.94	6053188.41
btree-sort	xeon	1688066723	100000000	sequential	1	100000000	patched	32	4347827	274194	bitmapscan	cached	3	49395456	2	6374429.94	17991.46	f	0.63	6374429.94	6053188.41
btree-sort	xeon	1688066753	100000000	sequential	1	100000000	patched	32	4347827	274194	bitmapscan	cached	4	78761724	2	5830174.71	7649.413	f	0.63	6374429.94	6053188.41
btree-sort	xeon	1688066766	100000000	sequential	1	100000000	patched	32	4347827	274194	bitmapscan	cached	5	92452727	2	5235204.22	2834.458	f	0.63	6374429.94	6053188.41
btree-sort	xeon	1688066523	100000000	sequential	1	100000000	patched	32	4347827	274194	indexscan	cached	1	4444584	2	0.63	8.769	t	0.63	6374429.94	6053188.41
btree-sort	xeon	1688066636	100000000	sequential	1	100000000	patched	32	4347827	274194	indexscan	cached	2	24036947	2	0.63	8.146	t	0.63	6374429.94	6053188.41
btree-sort	xeon	1688066698	100000000	sequential	1	100000000	patched	32	4347827	274194	indexscan	cached	3	57014042	2	0.63	8.388	t	0.63	6374429.94	6053188.41
btree-sort	xeon	1688066743	100000000	sequential	1	100000000	patched	32	4347827	274194	indexscan	cached	4	77810087	2	0.63	8.382	t	0.63	6374429.94	6053188.41
btree-sort	xeon	1688066762	100000000	sequential	1	100000000	patched	32	4347827	274194	indexscan	cached	5	93905433	2	0.63	8.594	t	0.63	6374429.94	6053188.41
btree-sort	xeon	1688066615	100000000	sequential	1	100000000	patched	32	4347827	274194	seqscan	cached	1	8923884	2	6053188.41	18912.776	f	0.63	6374429.94	6053188.41
btree-sort	xeon	1688062528	100000000	sequential	10	10000000	master	32	4347827	115352	bitmapscan	cached	1	734976	11	8482026.99	30205.409	f	1.19	7012488.94	7407883.36
btree-sort	xeon	1688062633	100000000	sequential	10	10000000	master	32	4347827	115352	bitmapscan	cached	2	3476503	11	7583766.18	21219.095	f	1.19	7012488.94	7407883.36
btree-sort	xeon	1688062679	100000000	sequential	10	10000000	master	32	4347827	115352	bitmapscan	cached	3	5230613	11	7012488.94	16005.39	f	1.19	7012488.94	7407883.36
btree-sort	xeon	1688062714	100000000	sequential	10	10000000	master	32	4347827	115352	bitmapscan	cached	4	6308951	11	6663769.85	12421.478	f	1.19	7012488.94	7407883.36
btree-sort	xeon	1688062730	100000000	sequential	10	10000000	master	32	4347827	115352	bitmapscan	cached	5	9434510	11	4846292.46	2065.465	f	1.19	7012488.94	7407883.36
btree-sort	xeon	1688062485	100000000	sequential	10	10000000	master	32	4347827	115352	indexscan	cached	1	196001	11	1.19	8.33	t	1.19	7012488.94	7407883.36
btree-sort	xeon	1688062604	100000000	sequential	10	10000000	master	32	4347827	115352	indexscan	cached	2	2294023	11	1.19	8.164	t	1.19	7012488.94	7407883.36
btree-sort	xeon	1688062656	100000000	sequential	10	10000000	master	32	4347827	115352	indexscan	cached	3	5960899	11	1.19	8.418	t	1.19	7012488.94	7407883.36
btree-sort	xeon	1688062696	100000000	sequential	10	10000000	master	32	4347827	115352	indexscan	cached	4	6827828	11	1.19	8.28	t	1.19	7012488.94	7407883.36
btree-sort	xeon	1688062727	100000000	sequential	10	10000000	master	32	4347827	115352	indexscan	cached	5	8323371	11	1.19	8.568	t	1.19	7012488.94	7407883.36
btree-sort	xeon	1688062583	100000000	sequential	10	10000000	master	32	4347827	115352	seqscan	cached	1	1656672	11	7407883.36	18728.173	f	1.19	7012488.94	7407883.36
btree-sort	xeon	1688062976	100000000	sequential	10	10000000	patched	32	4347827	115352	bitmapscan	cached	1	513401	11	8548577.89	31222.012	f	1.19	7030864.98	7538845.64
btree-sort	xeon	1688063089	100000000	sequential	10	10000000	patched	32	4347827	115352	bitmapscan	cached	2	2221655	11	8002227.58	25351.588	f	1.19	7030864.98	7538845.64
btree-sort	xeon	1688063139	100000000	sequential	10	10000000	patched	32	4347827	115352	bitmapscan	cached	3	5173182	11	7030864.98	16380.797	f	1.19	7030864.98	7538845.64
btree-sort	xeon	1688063168	100000000	sequential	10	10000000	patched	32	4347827	115352	bitmapscan	cached	4	7656458	11	6224649.58	7946.922	f	1.19	7030864.98	7538845.64
btree-sort	xeon	1688063180	100000000	sequential	10	10000000	patched	32	4347827	115352	bitmapscan	cached	5	9565708	11	4242555.2	1593.324	f	1.19	7030864.98	7538845.64
btree-sort	xeon	1688062932	100000000	sequential	10	10000000	patched	32	4347827	115352	indexscan	cached	1	896444	11	1.19	8.331	t	1.19	7030864.98	7538845.64
btree-sort	xeon	1688063053	100000000	sequential	10	10000000	patched	32	4347827	115352	indexscan	cached	2	2881436	11	1.19	8.09	t	1.19	7030864.98	7538845.64
btree-sort	xeon	1688063116	100000000	sequential	10	10000000	patched	32	4347827	115352	indexscan	cached	3	5552648	11	1.19	8.525	t	1.19	7030864.98	7538845.64
btree-sort	xeon	1688063157	100000000	sequential	10	10000000	patched	32	4347827	115352	indexscan	cached	4	6504890	11	1.19	8.657	t	1.19	7030864.98	7538845.64
btree-sort	xeon	1688063177	100000000	sequential	10	10000000	patched	32	4347827	115352	indexscan	cached	5	8298742	11	1.19	8.501	t	1.19	7030864.98	7538845.64
btree-sort	xeon	1688063032	100000000	sequential	10	10000000	patched	32	4347827	115352	seqscan	cached	1	1045269	11	7538845.64	18797.199	f	1.19	7030864.98	7538845.64
btree-sort	xeon	1688064903	100000000	sequential	100	1000000	master	32	4347827	83632	bitmapscan	cached	1	98546	101	9834911.39	28737.273	f	6.79	7623580.99	9327649.2
btree-sort	xeon	1688065012	100000000	sequential	100	1000000	master	32	4347827	83632	bitmapscan	cached	2	272395	101	8990863.65	24009.992	f	6.79	7623580.99	9327649.2
btree-sort	xeon	1688065059	100000000	sequential	100	1000000	master	32	4347827	83632	bitmapscan	cached	3	550059	101	7623580.99	15054.227	f	6.79	7623580.99	9327649.2
btree-sort	xeon	1688065088	100000000	sequential	100	1000000	master	32	4347827	83632	bitmapscan	cached	4	737235	101	6730144.11	8841.874	f	6.79	7623580.99	9327649.2
btree-sort	xeon	1688065103	100000000	sequential	100	1000000	master	32	4347827	83632	bitmapscan	cached	5	889853	101	5977238.9	3793.087	f	6.79	7623580.99	9327649.2
btree-sort	xeon	1688064861	100000000	sequential	100	1000000	master	32	4347827	83632	indexscan	cached	1	58625	101	6.79	8.318	t	6.79	7623580.99	9327649.2
btree-sort	xeon	1688064978	100000000	sequential	100	1000000	master	32	4347827	83632	indexscan	cached	2	381501	101	6.79	8.964	t	6.79	7623580.99	9327649.2
btree-sort	xeon	1688065038	100000000	sequential	100	1000000	master	32	4347827	83632	indexscan	cached	3	441907	101	6.79	8.509	t	6.79	7623580.99	9327649.2
btree-sort	xeon	1688065076	100000000	sequential	100	1000000	master	32	4347827	83632	indexscan	cached	4	706747	101	6.79	8.704	t	6.79	7623580.99	9327649.2
btree-sort	xeon	1688065098	100000000	sequential	100	1000000	master	32	4347827	83632	indexscan	cached	5	928645	101	6.79	8.877	t	6.79	7623580.99	9327649.2
btree-sort	xeon	1688064957	100000000	sequential	100	1000000	master	32	4347827	83632	seqscan	cached	1	25401	101	9327649.2	19319.454	f	6.79	7623580.99	9327649.2
btree-sort	xeon	1688065364	100000000	sequential	100	1000000	patched	32	4347827	83632	bitmapscan	cached	1	78777	101	9929022.13	29982.939	f	6.79	7596886.54	8797933.56
btree-sort	xeon	1688065470	100000000	sequential	100	1000000	patched	32	4347827	83632	bitmapscan	cached	2	335471	101	8683987.48	20936.614	f	6.79	7596886.54	8797933.56
btree-sort	xeon	1688065514	100000000	sequential	100	1000000	patched	32	4347827	83632	bitmapscan	cached	3	555387	101	7596886.54	14570.389	f	6.79	7596886.54	8797933.56
btree-sort	xeon	1688065546	100000000	sequential	100	1000000	patched	32	4347827	83632	bitmapscan	cached	4	659904	101	7097923.44	11093.81	f	6.79	7596886.54	8797933.56
btree-sort	xeon	1688065560	100000000	sequential	100	1000000	patched	32	4347827	83632	bitmapscan	cached	5	974697	101	3298738.95	461.46	f	6.79	7596886.54	8797933.56
btree-sort	xeon	1688065322	100000000	sequential	100	1000000	patched	32	4347827	83632	indexscan	cached	1	163011	101	6.79	10.067	t	6.79	7596886.54	8797933.56
btree-sort	xeon	1688065440	100000000	sequential	100	1000000	patched	32	4347827	83632	indexscan	cached	2	247166	101	6.79	8.378	t	6.79	7596886.54	8797933.56
btree-sort	xeon	1688065493	100000000	sequential	100	1000000	patched	32	4347827	83632	indexscan	cached	3	574721	101	6.79	8.761	t	6.79	7596886.54	8797933.56
btree-sort	xeon	1688065530	100000000	sequential	100	1000000	patched	32	4347827	83632	indexscan	cached	4	628800	101	6.79	8.595	t	6.79	7596886.54	8797933.56
btree-sort	xeon	1688065558	100000000	sequential	100	1000000	patched	32	4347827	83632	indexscan	cached	5	942560	101	6.79	8.374	t	6.79	7596886.54	8797933.56
btree-sort	xeon	1688065419	100000000	sequential	100	1000000	patched	32	4347827	83632	seqscan	cached	1	162232	101	8797933.56	18455.165	f	6.79	7596886.54	8797933.56
btree-sort	xeon	1688061355	100000000	sequential	1000	100000	master	32	4347827	89315	bitmapscan	cached	1	9486	1001	11370834.1	28617.992	f	62.89	8629999.58	10660736.74
btree-sort	xeon	1688061459	100000000	sequential	1000	100000	master	32	4347827	89315	bitmapscan	cached	2	34223	1001	9746365.05	20957.198	f	62.89	8629999.58	10660736.74
btree-sort	xeon	1688061505	100000000	sequential	1000	100000	master	32	4347827	89315	bitmapscan	cached	3	51514	1001	8629999.58	16185.025	f	62.89	8629999.58	10660736.74
btree-sort	xeon	1688061541	100000000	sequential	1000	100000	master	32	4347827	89315	bitmapscan	cached	4	61578	1001	7960990.5	12929.14	f	62.89	8629999.58	10660736.74
btree-sort	xeon	1688061558	100000000	sequential	1000	100000	master	32	4347827	89315	bitmapscan	cached	5	94325	1001	4968461.93	2069.939	f	62.89	8629999.58	10660736.74
btree-sort	xeon	1688061314	100000000	sequential	1000	100000	master	32	4347827	89315	indexscan	cached	1	10017	1001	62.89	8.803	t	62.89	8629999.58	10660736.74
btree-sort	xeon	1688061429	100000000	sequential	1000	100000	master	32	4347827	89315	indexscan	cached	2	35377	1001	62.89	9.036	t	62.89	8629999.58	10660736.74
btree-sort	xeon	1688061482	100000000	sequential	1000	100000	master	32	4347827	89315	indexscan	cached	3	48640	1001	62.89	9.139	t	62.89	8629999.58	10660736.74
btree-sort	xeon	1688061522	100000000	sequential	1000	100000	master	32	4347827	89315	indexscan	cached	4	79382	1001	62.89	9.2	t	62.89	8629999.58	10660736.74
btree-sort	xeon	1688061555	100000000	sequential	1000	100000	master	32	4347827	89315	indexscan	cached	5	95200	1001	62.89	9.309	t	62.89	8629999.58	10660736.74
btree-sort	xeon	1688061408	100000000	sequential	1000	100000	master	32	4347827	89315	seqscan	cached	1	7661	1001	10660736.74	18999.799	f	62.89	8629999.58	10660736.74
btree-sort	xeon	1688061824	100000000	sequential	1000	100000	patched	32	4347827	89315	bitmapscan	cached	1	12069	1001	11193215.44	28498.376	f	62.89	8673277.54	10159230.08
btree-sort	xeon	1688061929	100000000	sequential	1000	100000	patched	32	4347827	89315	bitmapscan	cached	2	29480	1001	10041207.56	22854.921	f	62.89	8673277.54	10159230.08
btree-sort	xeon	1688061977	100000000	sequential	1000	100000	patched	32	4347827	89315	bitmapscan	cached	3	50862	1001	8673277.54	16433.648	f	62.89	8673277.54	10159230.08
btree-sort	xeon	1688062013	100000000	sequential	1000	100000	patched	32	4347827	89315	bitmapscan	cached	4	62625	1001	7896263.42	12638.984	f	62.89	8673277.54	10159230.08
btree-sort	xeon	1688062029	100000000	sequential	1000	100000	patched	32	4347827	89315	bitmapscan	cached	5	95670	1001	4422287.42	1607.058	f	62.89	8673277.54	10159230.08
btree-sort	xeon	1688061785	100000000	sequential	1000	100000	patched	32	4347827	89315	indexscan	cached	1	14556	1001	62.89	8.862	t	62.89	8673277.54	10159230.08
btree-sort	xeon	1688061898	100000000	sequential	1000	100000	patched	32	4347827	89315	indexscan	cached	2	21965	1001	62.89	9.204	t	62.89	8673277.54	10159230.08
btree-sort	xeon	1688061954	100000000	sequential	1000	100000	patched	32	4347827	89315	indexscan	cached	3	51138	1001	62.89	9.201	t	62.89	8673277.54	10159230.08
btree-sort	xeon	1688061995	100000000	sequential	1000	100000	patched	32	4347827	89315	indexscan	cached	4	64064	1001	62.89	9.138	t	62.89	8673277.54	10159230.08
btree-sort	xeon	1688062027	100000000	sequential	1000	100000	patched	32	4347827	89315	indexscan	cached	5	80707	1001	62.89	9.601	t	62.89	8673277.54	10159230.08
btree-sort	xeon	1688061877	100000000	sequential	1000	100000	patched	32	4347827	89315	seqscan	cached	1	16753	1001	10159230.08	18556.408	f	62.89	8673277.54	10159230.08
btree-sort	xeon	1688063706	100000000	sequential	10000	10000	master	32	4347827	84864	bitmapscan	cached	1	1093	10001	12770991.77	29529.495	f	623.08	9076799.71	11379388.97
btree-sort	xeon	1688063816	100000000	sequential	10000	10000	master	32	4347827	84864	bitmapscan	cached	2	2705	10001	11466699.14	24177.444	f	623.08	9076799.71	11379388.97
btree-sort	xeon	1688063863	100000000	sequential	10000	10000	master	32	4347827	84864	bitmapscan	cached	3	5633	10001	9076799.71	14301.57	f	623.08	9076799.71	11379388.97
btree-sort	xeon	1688063894	100000000	sequential	10000	10000	master	32	4347827	84864	bitmapscan	cached	4	6599	10001	8264671.24	11107.009	f	623.08	9076799.71	11379388.97
btree-sort	xeon	1688063913	100000000	sequential	10000	10000	master	32	4347827	84864	bitmapscan	cached	5	8519	10001	6678443.9	4915.274	f	623.08	9076799.71	11379388.97
btree-sort	xeon	1688063665	100000000	sequential	10000	10000	master	32	4347827	84864	indexscan	cached	1	335	10001	623.08	14.443	t	623.08	9076799.71	11379388.97
btree-sort	xeon	1688063781	100000000	sequential	10000	10000	master	32	4347827	84864	indexscan	cached	2	3692	10001	623.08	14.321	t	623.08	9076799.71	11379388.97
btree-sort	xeon	1688063842	100000000	sequential	10000	10000	master	32	4347827	84864	indexscan	cached	3	4495	10001	623.08	14.379	t	623.08	9076799.71	11379388.97
btree-sort	xeon	1688063878	100000000	sequential	10000	10000	master	32	4347827	84864	indexscan	cached	4	7843	10001	623.08	14.233	t	623.08	9076799.71	11379388.97
btree-sort	xeon	1688063906	100000000	sequential	10000	10000	master	32	4347827	84864	indexscan	cached	5	9451	10001	623.08	14.297	t	623.08	9076799.71	11379388.97
btree-sort	xeon	1688063761	100000000	sequential	10000	10000	master	32	4347827	84864	seqscan	cached	1	1907	10001	11379388.97	18574.968	f	623.08	9076799.71	11379388.97
btree-sort	xeon	1688064165	100000000	sequential	10000	10000	patched	32	4347827	84864	bitmapscan	cached	1	1085	10001	12776975.09	29663.534	f	623.08	10230962.14	11928789.23
btree-sort	xeon	1688064277	100000000	sequential	10000	10000	patched	32	4347827	84864	bitmapscan	cached	2	2269	10001	11797372.7	25620.854	f	623.08	10230962.14	11928789.23
btree-sort	xeon	1688064332	100000000	sequential	10000	10000	patched	32	4347827	84864	bitmapscan	cached	3	4191	10001	10230962.14	19184.243	f	623.08	10230962.14	11928789.23
btree-sort	xeon	1688064369	100000000	sequential	10000	10000	patched	32	4347827	84864	bitmapscan	cached	4	6733	10001	8153381.06	11036.713	f	623.08	10230962.14	11928789.23
btree-sort	xeon	1688064389	100000000	sequential	10000	10000	patched	32	4347827	84864	bitmapscan	cached	5	8337	10001	6824889.82	5478.356	f	623.08	10230962.14	11928789.23
btree-sort	xeon	1688064124	100000000	sequential	10000	10000	patched	32	4347827	84864	indexscan	cached	1	1486	10001	623.08	14.86	t	623.08	10230962.14	11928789.23
btree-sort	xeon	1688064240	100000000	sequential	10000	10000	patched	32	4347827	84864	indexscan	cached	2	3852	10001	623.08	14.852	t	623.08	10230962.14	11928789.23
btree-sort	xeon	1688064305	100000000	sequential	10000	10000	patched	32	4347827	84864	indexscan	cached	3	5941	10001	623.08	14.497	t	623.08	10230962.14	11928789.23
btree-sort	xeon	1688064353	100000000	sequential	10000	10000	patched	32	4347827	84864	indexscan	cached	4	6923	10001	623.08	14.592	t	623.08	10230962.14	11928789.23
btree-sort	xeon	1688064381	100000000	sequential	10000	10000	patched	32	4347827	84864	indexscan	cached	5	9434	10001	623.08	14.261	t	623.08	10230962.14	11928789.23
btree-sort	xeon	1688064219	100000000	sequential	10000	10000	patched	32	4347827	84864	seqscan	cached	1	1167	10001	11928789.23	18760.06	f	623.08	10230962.14	11928789.23
btree-sort	xeon	1688067306	100000000	sequential	100000	1000	master	32	4347827	84643	bitmapscan	cached	1	89	100001	14388068.57	29668.937	f	6225.36	9847836.34	14132634.55
btree-sort	xeon	1688067419	100000000	sequential	100000	1000	master	32	4347827	84643	bitmapscan	cached	2	202	100001	13266633.86	26413.006	f	6225.36	9847836.34	14132634.55
btree-sort	xeon	1688067468	100000000	sequential	100000	1000	master	32	4347827	84643	bitmapscan	cached	3	555	100001	9847836.34	14270.506	f	6225.36	9847836.34	14132634.55
btree-sort	xeon	1688067497	100000000	sequential	100000	1000	master	32	4347827	84643	bitmapscan	cached	4	714	100001	8247301.04	9174.365	f	6225.36	9847836.34	14132634.55
btree-sort	xeon	1688067516	100000000	sequential	100000	1000	master	32	4347827	84643	bitmapscan	cached	5	842	100001	6997151.81	5124.354	f	6225.36	9847836.34	14132634.55
btree-sort	xeon	1688067264	100000000	sequential	100000	1000	master	32	4347827	84643	indexscan	cached	1	113	100001	6225.36	67.402	t	6225.36	9847836.34	14132634.55
btree-sort	xeon	1688067382	100000000	sequential	100000	1000	master	32	4347827	84643	indexscan	cached	2	330	100001	6225.36	68.314	t	6225.36	9847836.34	14132634.55
btree-sort	xeon	1688067447	100000000	sequential	100000	1000	master	32	4347827	84643	indexscan	cached	3	416	100001	6225.36	65.93	t	6225.36	9847836.34	14132634.55
btree-sort	xeon	1688067484	100000000	sequential	100000	1000	master	32	4347827	84643	indexscan	cached	4	796	100001	6225.36	63.587	t	6225.36	9847836.34	14132634.55
btree-sort	xeon	1688067508	100000000	sequential	100000	1000	master	32	4347827	84643	indexscan	cached	5	926	100001	6225.38	66.027	t	6225.36	9847836.34	14132634.55
btree-sort	xeon	1688067360	100000000	sequential	100000	1000	master	32	4347827	84643	seqscan	cached	1	28	100001	14132634.55	19355.668	f	6225.36	9847836.34	14132634.55
btree-sort	xeon	1688067775	100000000	sequential	100000	1000	patched	32	4347827	84643	bitmapscan	cached	1	69	100001	14586422.24	30280.486	f	6225.36	10359908.38	12919174.39
btree-sort	xeon	1688067880	100000000	sequential	100000	1000	patched	32	4347827	84643	bitmapscan	cached	2	368	100001	11610480.23	20584.496	f	6225.36	10359908.38	12919174.39
btree-sort	xeon	1688067926	100000000	sequential	100000	1000	patched	32	4347827	84643	bitmapscan	cached	3	499	100001	10359908.38	16003.163	f	6225.36	10359908.38	12919174.39
btree-sort	xeon	1688067954	100000000	sequential	100000	1000	patched	32	4347827	84643	bitmapscan	cached	4	786	100001	7547126.04	7176.351	f	6225.36	10359908.38	12919174.39
btree-sort	xeon	1688067966	100000000	sequential	100000	1000	patched	32	4347827	84643	bitmapscan	cached	5	930	100001	5828112.45	2527.902	f	6225.36	10359908.38	12919174.39
btree-sort	xeon	1688067732	100000000	sequential	100000	1000	patched	32	4347827	84643	indexscan	cached	1	15	100001	6225.36	69.673	t	6225.36	10359908.38	12919174.39
btree-sort	xeon	1688067851	100000000	sequential	100000	1000	patched	32	4347827	84643	indexscan	cached	2	293	100001	6225.36	69.524	t	6225.36	10359908.38	12919174.39
btree-sort	xeon	1688067903	100000000	sequential	100000	1000	patched	32	4347827	84643	indexscan	cached	3	569	100001	6225.36	68.942	t	6225.36	10359908.38	12919174.39
btree-sort	xeon	1688067944	100000000	sequential	100000	1000	patched	32	4347827	84643	indexscan	cached	4	703	100001	6225.36	68.493	t	6225.36	10359908.38	12919174.39
btree-sort	xeon	1688067962	100000000	sequential	100000	1000	patched	32	4347827	84643	indexscan	cached	5	915	100001	6225.37	68.562	t	6225.36	10359908.38	12919174.39
btree-sort	xeon	1688067830	100000000	sequential	100000	1000	patched	32	4347827	84643	seqscan	cached	1	165	100001	12919174.39	18557.306	f	6225.36	10359908.38	12919174.39
btree-sort	xeon	1688058281	100000000	cycle	1	100000000	master	0	4347827	274194	bitmapscan	uncached	1	11017098	2	7073432.93	30742.426	f	0.63	6510179.78	6063191.32
btree-sort	xeon	1688058387	100000000	cycle	1	100000000	master	0	4347827	274194	bitmapscan	uncached	2	29498561	2	6731592.28	24280.695	f	0.63	6510179.78	6063191.32
btree-sort	xeon	1688058437	100000000	cycle	1	100000000	master	0	4347827	274194	bitmapscan	uncached	3	42153741	2	6510179.78	20017.029	f	0.63	6510179.78	6063191.32
btree-sort	xeon	1688058478	100000000	cycle	1	100000000	master	0	4347827	274194	bitmapscan	uncached	4	63578958	2	6118558.88	12660.88	f	0.63	6510179.78	6063191.32
btree-sort	xeon	1688058504	100000000	cycle	1	100000000	master	0	4347827	274194	bitmapscan	uncached	5	90231680	2	5627139.73	3738.505	f	0.63	6510179.78	6063191.32
btree-sort	xeon	1688058277	100000000	cycle	1	100000000	master	0	4347827	274194	indexscan	uncached	1	263688	2	0.63	12.354	t	0.63	6510179.78	6063191.32
btree-sort	xeon	1688058385	100000000	cycle	1	100000000	master	0	4347827	274194	indexscan	uncached	2	28208835	2	0.63	11.107	t	0.63	6510179.78	6063191.32
btree-sort	xeon	1688058435	100000000	cycle	1	100000000	master	0	4347827	274194	indexscan	uncached	3	43763527	2	0.63	12.279	t	0.63	6510179.78	6063191.32
btree-sort	xeon	1688058476	100000000	cycle	1	100000000	master	0	4347827	274194	indexscan	uncached	4	65860967	2	0.63	11.981	t	0.63	6510179.78	6063191.32
btree-sort	xeon	1688058503	100000000	cycle	1	100000000	master	0	4347827	274194	indexscan	uncached	5	84528469	2	0.63	11.73	t	0.63	6510179.78	6063191.32
btree-sort	xeon	1688058341	100000000	cycle	1	100000000	master	0	4347827	274194	seqscan	uncached	1	6512333	2	6063191.32	22775.251	f	0.63	6510179.78	6063191.32
btree-sort	xeon	1688058762	100000000	cycle	1	100000000	patched	0	4347827	274194	bitmapscan	uncached	1	14110717	2	7014863	29335.069	f	0.63	6240321.92	6094706.97
btree-sort	xeon	1688058866	100000000	cycle	1	100000000	patched	0	4347827	274194	bitmapscan	uncached	2	31319035	2	6700851.43	23240.384	f	0.63	6240321.92	6094706.97
btree-sort	xeon	1688058913	100000000	cycle	1	100000000	patched	0	4347827	274194	bitmapscan	uncached	3	57064345	2	6240321.92	15064.229	f	0.63	6240321.92	6094706.97
btree-sort	xeon	1688058944	100000000	cycle	1	100000000	patched	0	4347827	274194	bitmapscan	uncached	4	62279650	2	6142885.13	13311.424	f	0.63	6240321.92	6094706.97
