test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration best_plan correct_plan
btree xeon 1700765136 10000000 random 1000 10000 1-master 0 434783 8849 indexscan cached 3 5672 1009 1520.97 10.565000 0 1
btree xeon 1700765136 10000000 random 1000 10000 1-master 0 434783 8849 bitmapscan uncached 3 4767 979 1499.71 120.010000 1 1
btree xeon 1700765137 10000000 random 1000 10000 1-master 0 434783 8849 bitmapscan cached-os 3 4767 979 1499.71 21.519000 1 1
btree xeon 1700765137 10000000 random 1000 10000 1-master 0 434783 8849 bitmapscan cached 3 4767 979 1499.71 12.476000 1 1
btree xeon 1700765137 10000000 random 1000 10000 1-master 0 434783 8849 indexonlyscan uncached 4 6889 1023 19.47 122.325000 1 1
btree xeon 1700765137 10000000 random 1000 10000 1-master 0 434783 8849 indexonlyscan cached-os 4 6889 1023 19.47 19.214000 1 1
btree xeon 1700765138 10000000 random 1000 10000 1-master 0 434783 8849 indexonlyscan cached 4 6889 1023 19.47 10.210000 1 1
btree xeon 1700765145 10000000 random 1000 10000 1-master 0 434783 8849 indexonlyscan-clean uncached 4 6751 972 19.31 13.039000 1 1
btree xeon 1700765146 10000000 random 1000 10000 1-master 0 434783 8849 indexonlyscan-clean cached-os 4 6751 972 19.31 9.778000 1 1
btree xeon 1700765146 10000000 random 1000 10000 1-master 0 434783 8849 indexonlyscan-clean cached 4 6751 972 19.31 9.030000 1 1
btree xeon 1700765146 10000000 random 1000 10000 1-master 0 434783 8849 indexscan uncached 4 6941 1003 1507.28 119.351000 0 1
btree xeon 1700765146 10000000 random 1000 10000 1-master 0 434783 8849 indexscan cached-os 4 6941 1003 1507.28 18.477000 0 1
btree xeon 1700765147 10000000 random 1000 10000 1-master 0 434783 8849 indexscan cached 4 6941 1003 1507.28 10.193000 0 1
btree xeon 1700765147 10000000 random 1000 10000 1-master 0 434783 8849 bitmapscan uncached 4 6120 1036 1486.35 122.594000 1 1
btree xeon 1700765147 10000000 random 1000 10000 1-master 0 434783 8849 bitmapscan cached-os 4 6120 1036 1486.35 19.623000 1 1
btree xeon 1700765147 10000000 random 1000 10000 1-master 0 434783 8849 bitmapscan cached 4 6120 1036 1486.35 10.730000 1 1
btree xeon 1700765147 10000000 random 1000 10000 1-master 0 434783 8849 indexonlyscan uncached 5 9042 976 19.31 117.670000 1 1
btree xeon 1700765148 10000000 random 1000 10000 1-master 0 434783 8849 indexonlyscan cached-os 5 9042 976 19.31 21.094000 1 1
btree xeon 1700765148 10000000 random 1000 10000 1-master 0 434783 8849 indexonlyscan cached 5 9042 976 19.31 11.325000 1 1
btree xeon 1700765155 10000000 random 1000 10000 1-master 0 434783 8849 indexonlyscan-clean uncached 5 9089 980 19.38 12.352000 1 1
btree xeon 1700765156 10000000 random 1000 10000 1-master 0 434783 8849 indexonlyscan-clean cached-os 5 9089 980 19.38 9.577000 1 1
btree xeon 1700765156 10000000 random 1000 10000 1-master 0 434783 8849 indexonlyscan-clean cached 5 9089 980 19.38 8.903000 1 1
btree xeon 1700765156 10000000 random 1000 10000 1-master 0 434783 8849 indexscan uncached 5 8223 1013 1513.32 121.214000 0 1
btree xeon 1700765157 10000000 random 1000 10000 1-master 0 434783 8849 indexscan cached-os 5 8223 1013 1513.32 18.558000 0 1
btree xeon 1700765157 10000000 random 1000 10000 1-master 0 434783 8849 indexscan cached 5 8223 1013 1513.32 10.227000 0 1
btree xeon 1700765157 10000000 random 1000 10000 1-master 0 434783 8849 bitmapscan uncached 5 9215 1011 1492.29 121.453000 1 1
btree xeon 1700765157 10000000 random 1000 10000 1-master 0 434783 8849 bitmapscan cached-os 5 9215 1011 1492.29 20.086000 1 1
btree xeon 1700765158 10000000 random 1000 10000 1-master 0 434783 8849 bitmapscan cached 5 9215 1011 1492.29 10.789000 1 1
btree xeon 1700765158 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan uncached 1 1079 1009 19.38 121.991000 1 1
btree xeon 1700765158 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan cached-os 1 1079 1009 19.38 20.356000 1 1
btree xeon 1700765159 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan cached 1 1079 1009 19.38 10.948000 1 1
btree xeon 1700765165 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan-clean uncached 1 1593 998 19.38 12.888000 1 1
btree xeon 1700765166 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan-clean cached-os 1 1593 998 19.38 9.237000 1 1
btree xeon 1700765166 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan-clean cached 1 1593 998 19.38 8.892000 1 1
btree xeon 1700765166 10000000 random 1000 10000 1-master 32 434783 8849 indexscan uncached 1 936 979 1513.31 116.112000 0 1
btree xeon 1700765167 10000000 random 1000 10000 1-master 32 434783 8849 indexscan cached-os 1 936 979 1513.31 18.775000 0 1
btree xeon 1700765167 10000000 random 1000 10000 1-master 32 434783 8849 indexscan cached 1 936 979 1513.31 10.109000 0 1
btree xeon 1700765167 10000000 random 1000 10000 1-master 32 434783 8849 bitmapscan uncached 1 394 957 1492.29 25.227000 1 1
btree xeon 1700765167 10000000 random 1000 10000 1-master 32 434783 8849 bitmapscan cached-os 1 394 957 1492.29 20.245000 1 1
btree xeon 1700765167 10000000 random 1000 10000 1-master 32 434783 8849 bitmapscan cached 1 394 957 1492.29 10.790000 1 1
btree xeon 1700765168 10000000 random 1000 10000 1-master 32 434783 8849 seqscan uncached 1 1191 984 559783.11 3325.511000 0 1
btree xeon 1700765171 10000000 random 1000 10000 1-master 32 434783 8849 seqscan cached-os 1 1191 984 559783.11 1560.733000 0 1
btree xeon 1700765173 10000000 random 1000 10000 1-master 32 434783 8849 seqscan cached 1 1191 984 559783.11 1542.326000 0 1
btree xeon 1700765176 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan uncached 2 3555 1030 19.38 119.035000 1 1
btree xeon 1700765177 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan cached-os 2 3555 1030 19.38 18.771000 1 1
btree xeon 1700765177 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan cached 2 3555 1030 19.38 9.802000 1 1
btree xeon 1700765183 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan-clean uncached 2 3397 1026 19.40 12.070000 1 1
btree xeon 1700765184 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan-clean cached-os 2 3397 1026 19.40 9.702000 1 1
btree xeon 1700765184 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan-clean cached 2 3397 1026 19.40 9.069000 1 1
btree xeon 1700765184 10000000 random 1000 10000 1-master 32 434783 8849 indexscan uncached 2 2203 941 1514.90 112.046000 0 1
btree xeon 1700765185 10000000 random 1000 10000 1-master 32 434783 8849 indexscan cached-os 2 2203 941 1514.90 19.059000 0 1
btree xeon 1700765185 10000000 random 1000 10000 1-master 32 434783 8849 indexscan cached 2 2203 941 1514.90 11.356000 0 1
btree xeon 1700765185 10000000 random 1000 10000 1-master 32 434783 8849 bitmapscan uncached 2 2010 964 1493.77 27.272000 1 1
btree xeon 1700765185 10000000 random 1000 10000 1-master 32 434783 8849 bitmapscan cached-os 2 2010 964 1493.77 21.413000 1 1
btree xeon 1700765186 10000000 random 1000 10000 1-master 32 434783 8849 bitmapscan cached 2 2010 964 1493.77 11.568000 1 1
btree xeon 1700765186 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan uncached 3 4528 951 19.40 114.044000 1 1
btree xeon 1700765186 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan cached-os 3 4528 951 19.40 20.931000 1 1
btree xeon 1700765186 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan cached 3 4528 951 19.40 11.048000 1 1
btree xeon 1700765194 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan-clean uncached 3 5302 1011 19.43 12.830000 1 1
btree xeon 1700765194 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan-clean cached-os 3 5302 1011 19.43 9.448000 1 1
btree xeon 1700765195 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan-clean cached 3 5302 1011 19.43 8.864000 1 1
btree xeon 1700765195 10000000 random 1000 10000 1-master 32 434783 8849 indexscan uncached 3 5986 987 1517.87 117.554000 0 1
btree xeon 1700765195 10000000 random 1000 10000 1-master 32 434783 8849 indexscan cached-os 3 5986 987 1517.87 19.762000 0 1
btree xeon 1700765195 10000000 random 1000 10000 1-master 32 434783 8849 indexscan cached 3 5986 987 1517.87 10.692000 0 1
btree xeon 1700765195 10000000 random 1000 10000 1-master 32 434783 8849 bitmapscan uncached 3 4076 1016 1496.74 26.599000 1 1
btree xeon 1700765196 10000000 random 1000 10000 1-master 32 434783 8849 bitmapscan cached-os 3 4076 1016 1496.74 22.530000 1 1
btree xeon 1700765196 10000000 random 1000 10000 1-master 32 434783 8849 bitmapscan cached 3 4076 1016 1496.74 11.919000 1 1
btree xeon 1700765196 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan uncached 4 7291 1013 19.43 119.911000 1 1
btree xeon 1700765196 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan cached-os 4 7291 1013 19.43 20.002000 1 1
btree xeon 1700765197 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan cached 4 7291 1013 19.43 10.386000 1 1
btree xeon 1700765203 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan-clean uncached 4 7570 1018 19.35 13.006000 1 1
btree xeon 1700765204 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan-clean cached-os 4 7570 1018 19.35 9.595000 1 1
btree xeon 1700765204 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan-clean cached 4 7570 1018 19.35 9.399000 1 1
btree xeon 1700765204 10000000 random 1000 10000 1-master 32 434783 8849 indexscan uncached 4 7614 934 1510.20 111.901000 0 1
btree xeon 1700765205 10000000 random 1000 10000 1-master 32 434783 8849 indexscan cached-os 4 7614 934 1510.20 19.211000 0 1
btree xeon 1700765205 10000000 random 1000 10000 1-master 32 434783 8849 indexscan cached 4 7614 934 1510.20 10.825000 0 1
btree xeon 1700765205 10000000 random 1000 10000 1-master 32 434783 8849 bitmapscan uncached 4 7353 1000 1489.32 26.919000 1 1
btree xeon 1700765205 10000000 random 1000 10000 1-master 32 434783 8849 bitmapscan cached-os 4 7353 1000 1489.32 20.134000 1 1
btree xeon 1700765206 10000000 random 1000 10000 1-master 32 434783 8849 bitmapscan cached 4 7353 1000 1489.32 10.896000 1 1
btree xeon 1700765206 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan uncached 5 9557 973 19.35 115.105000 1 1
btree xeon 1700765206 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan cached-os 5 9557 973 19.35 18.616000 1 1
btree xeon 1700765206 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan cached 5 9557 973 19.35 10.079000 1 1
btree xeon 1700765213 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan-clean uncached 5 8850 978 19.40 13.257000 1 1
btree xeon 1700765214 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan-clean cached-os 5 8850 978 19.40 9.763000 1 1
btree xeon 1700765214 10000000 random 1000 10000 1-master 32 434783 8849 indexonlyscan-clean cached 5 8850 978 19.40 8.926000 1 1
btree xeon 1700765214 10000000 random 1000 10000 1-master 32 434783 8849 indexscan uncached 5 8899 1096 1514.82 128.450000 0 1
btree xeon 1700765214 10000000 random 1000 10000 1-master 32 434783 8849 indexscan cached-os 5 8899 1096 1514.82 19.589000 0 1
btree xeon 1700765215 10000000 random 1000 10000 1-master 32 434783 8849 indexscan cached 5 8899 1096 1514.82 10.375000 0 1
btree xeon 1700765215 10000000 random 1000 10000 1-master 32 434783 8849 bitmapscan uncached 5 8642 958 1493.77 24.945000 1 1
btree xeon 1700765215 10000000 random 1000 10000 1-master 32 434783 8849 bitmapscan cached-os 5 8642 958 1493.77 19.139000 1 1
btree xeon 1700765215 10000000 random 1000 10000 1-master 32 434783 8849 bitmapscan cached 5 8642 958 1493.77 10.500000 1 1
btree xeon 1700765215 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan uncached 1 681 1008 19.40 120.281000 1 1
btree xeon 1700765216 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan cached-os 1 681 1008 19.40 20.272000 1 1
btree xeon 1700765216 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan cached 1 681 1008 19.40 10.817000 1 1
btree xeon 1700765223 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan-clean uncached 1 1904 988 19.31 12.317000 1 1
btree xeon 1700765223 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan-clean cached-os 1 1904 988 19.31 9.887000 1 1
btree xeon 1700765224 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan-clean cached 1 1904 988 19.31 9.285000 1 1
btree xeon 1700765224 10000000 random 1000 10000 1-master 8 434783 8849 indexscan uncached 1 29 1017 1507.30 122.503000 0 1
btree xeon 1700765224 10000000 random 1000 10000 1-master 8 434783 8849 indexscan cached-os 1 29 1017 1507.30 22.297000 0 1
btree xeon 1700765224 10000000 random 1000 10000 1-master 8 434783 8849 indexscan cached 1 29 1017 1507.30 11.749000 0 1
btree xeon 1700765224 10000000 random 1000 10000 1-master 8 434783 8849 bitmapscan uncached 1 56 995 1486.35 31.306000 1 1
btree xeon 1700765225 10000000 random 1000 10000 1-master 8 434783 8849 bitmapscan cached-os 1 56 995 1486.35 21.740000 1 1
btree xeon 1700765225 10000000 random 1000 10000 1-master 8 434783 8849 bitmapscan cached 1 56 995 1486.35 11.690000 1 1
btree xeon 1700765225 10000000 random 1000 10000 1-master 8 434783 8849 seqscan uncached 1 1021 1009 559783.11 3134.613000 0 1
btree xeon 1700765228 10000000 random 1000 10000 1-master 8 434783 8849 seqscan cached-os 1 1021 1009 559783.11 1563.784000 0 1
btree xeon 1700765230 10000000 random 1000 10000 1-master 8 434783 8849 seqscan cached 1 1021 1009 559783.11 1443.392000 0 1
btree xeon 1700765233 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan uncached 2 3256 1018 19.31 120.542000 1 1
btree xeon 1700765234 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan cached-os 2 3256 1018 19.31 18.462000 1 1
btree xeon 1700765234 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan cached 2 3256 1018 19.31 10.008000 1 1
btree xeon 1700765241 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan-clean uncached 2 3129 964 19.36 13.444000 1 1
btree xeon 1700765242 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan-clean cached-os 2 3129 964 19.36 10.142000 1 1
btree xeon 1700765242 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan-clean cached 2 3129 964 19.36 9.246000 1 1
btree xeon 1700765242 10000000 random 1000 10000 1-master 8 434783 8849 indexscan uncached 2 3854 987 1511.51 117.372000 0 1
btree xeon 1700765243 10000000 random 1000 10000 1-master 8 434783 8849 indexscan cached-os 2 3854 987 1511.51 18.596000 0 1
btree xeon 1700765243 10000000 random 1000 10000 1-master 8 434783 8849 indexscan cached 2 3854 987 1511.51 10.285000 0 1
btree xeon 1700765243 10000000 random 1000 10000 1-master 8 434783 8849 bitmapscan uncached 2 3136 984 1490.80 30.331000 1 1
btree xeon 1700765243 10000000 random 1000 10000 1-master 8 434783 8849 bitmapscan cached-os 2 3136 984 1490.80 20.598000 1 1
btree xeon 1700765244 10000000 random 1000 10000 1-master 8 434783 8849 bitmapscan cached 2 3136 984 1490.80 10.804000 1 1
btree xeon 1700765244 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan uncached 3 4615 1009 19.36 119.731000 1 1
btree xeon 1700765244 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan cached-os 3 4615 1009 19.36 20.284000 1 1
btree xeon 1700765244 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan cached 3 4615 1009 19.36 10.444000 1 1
btree xeon 1700765251 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan-clean uncached 3 4034 992 19.31 13.591000 1 1
btree xeon 1700765252 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan-clean cached-os 3 4034 992 19.31 10.165000 1 1
btree xeon 1700765252 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan-clean cached 3 4034 992 19.31 9.169000 1 1
btree xeon 1700765252 10000000 random 1000 10000 1-master 8 434783 8849 indexscan uncached 3 5056 985 1507.31 117.821000 0 1
btree xeon 1700765252 10000000 random 1000 10000 1-master 8 434783 8849 indexscan cached-os 3 5056 985 1507.31 19.939000 0 1
btree xeon 1700765253 10000000 random 1000 10000 1-master 8 434783 8849 indexscan cached 3 5056 985 1507.31 11.093000 0 1
btree xeon 1700765253 10000000 random 1000 10000 1-master 8 434783 8849 bitmapscan uncached 3 5879 1013 1486.35 32.115000 1 1
btree xeon 1700765253 10000000 random 1000 10000 1-master 8 434783 8849 bitmapscan cached-os 3 5879 1013 1486.35 22.475000 1 1
btree xeon 1700765253 10000000 random 1000 10000 1-master 8 434783 8849 bitmapscan cached 3 5879 1013 1486.35 12.280000 1 1
btree xeon 1700765253 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan uncached 4 7629 929 19.31 110.663000 1 1
btree xeon 1700765254 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan cached-os 4 7629 929 19.31 19.297000 1 1
btree xeon 1700765254 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan cached 4 7629 929 19.31 10.370000 1 1
btree xeon 1700765261 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan-clean uncached 4 7029 997 19.38 12.680000 1 1
btree xeon 1700765261 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan-clean cached-os 4 7029 997 19.38 9.516000 1 1
btree xeon 1700765261 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan-clean cached 4 7029 997 19.38 8.518000 1 1
btree xeon 1700765261 10000000 random 1000 10000 1-master 8 434783 8849 indexscan uncached 4 7811 1079 1513.21 128.294000 0 1
btree xeon 1700765262 10000000 random 1000 10000 1-master 8 434783 8849 indexscan cached-os 4 7811 1079 1513.21 21.480000 0 1
btree xeon 1700765262 10000000 random 1000 10000 1-master 8 434783 8849 indexscan cached 4 7811 1079 1513.21 11.515000 0 1
btree xeon 1700765262 10000000 random 1000 10000 1-master 8 434783 8849 bitmapscan uncached 4 6451 987 1492.29 32.152000 1 1
btree xeon 1700765262 10000000 random 1000 10000 1-master 8 434783 8849 bitmapscan cached-os 4 6451 987 1492.29 22.974000 1 1
btree xeon 1700765263 10000000 random 1000 10000 1-master 8 434783 8849 bitmapscan cached 4 6451 987 1492.29 12.331000 1 1
btree xeon 1700765263 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan uncached 5 9064 1019 19.38 124.332000 1 1
btree xeon 1700765263 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan cached-os 5 9064 1019 19.38 21.718000 1 1
btree xeon 1700765263 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan cached 5 9064 1019 19.38 11.118000 1 1
btree xeon 1700765271 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan-clean uncached 5 9846 1025 19.33 13.252000 1 1
btree xeon 1700765271 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan-clean cached-os 5 9846 1025 19.33 9.800000 1 1
btree xeon 1700765272 10000000 random 1000 10000 1-master 8 434783 8849 indexonlyscan-clean cached 5 9846 1025 19.33 9.006000 1 1
btree xeon 1700765272 10000000 random 1000 10000 1-master 8 434783 8849 indexscan uncached 5 8475 973 1508.73 116.411000 0 1
btree xeon 1700765272 10000000 random 1000 10000 1-master 8 434783 8849 indexscan cached-os 5 8475 973 1508.73 19.029000 0 1
btree xeon 1700765272 10000000 random 1000 10000 1-master 8 434783 8849 indexscan cached 5 8475 973 1508.73 10.897000 0 1
btree xeon 1700765272 10000000 random 1000 10000 1-master 8 434783 8849 bitmapscan uncached 5 9286 975 1487.84 31.243000 1 1
btree xeon 1700765273 10000000 random 1000 10000 1-master 8 434783 8849 bitmapscan cached-os 5 9286 975 1487.84 20.917000 1 1
btree xeon 1700765273 10000000 random 1000 10000 1-master 8 434783 8849 bitmapscan cached 5 9286 975 1487.84 11.456000 1 1
btree xeon 1700765273 10000000 random 1000 10000 2-20231016 0 434783 8849 indexonlyscan uncached 1 468 990 19.33 120.579000 1 1
btree xeon 1700765274 10000000 random 1000 10000 2-20231016 0 434783 8849 indexonlyscan cached-os 1 468 990 19.33 20.077000 1 1
btree xeon 1700765274 10000000 random 1000 10000 2-20231016 0 434783 8849 indexonlyscan cached 1 468 990 19.33 10.912000 1 1
btree xeon 1700765281 10000000 random 1000 10000 2-20231016 0 434783 8849 indexonlyscan-clean uncached 1 3 944 19.40 12.165000 1 1
btree xeon 1700765281 10000000 random 1000 10000 2-20231016 0 434783 8849 indexonlyscan-clean cached-os 1 3 944 19.40 9.487000 1 1
btree xeon 1700765282 10000000 random 1000 10000 2-20231016 0 434783 8849 indexonlyscan-clean cached 1 3 944 19.40 9.034000 1 1
btree xeon 1700765282 10000000 random 1000 10000 2-20231016 0 434783 8849 indexscan uncached 1 140 1035 1514.87 122.512000 0 1
btree xeon 1700765282 10000000 random 1000 10000 2-20231016 0 434783 8849 indexscan cached-os 1 140 1035 1514.87 19.506000 0 1
btree xeon 1700765282 10000000 random 1000 10000 2-20231016 0 434783 8849 indexscan cached 1 140 1035 1514.87 11.055000 0 1
btree xeon 1700765282 10000000 random 1000 10000 2-20231016 0 434783 8849 bitmapscan uncached 1 403 1050 1493.77 125.993000 1 1
btree xeon 1700765283 10000000 random 1000 10000 2-20231016 0 434783 8849 bitmapscan cached-os 1 403 1050 1493.77 19.684000 1 1
btree xeon 1700765283 10000000 random 1000 10000 2-20231016 0 434783 8849 bitmapscan cached 1 403 1050 1493.77 10.552000 1 1
btree xeon 1700765283 10000000 random 1000 10000 2-20231016 0 434783 8849 seqscan uncached 1 940 1001 559783.11 3293.390000 0 1
btree xeon 1700765287 10000000 random 1000 10000 2-20231016 0 434783 8849 seqscan cached-os 1 940 1001 559783.11 1552.534000 0 1
btree xeon 1700765289 10000000 random 1000 10000 2-20231016 0 434783 8849 seqscan cached 1 940 1001 559783.11 1445.400000 0 1
btree xeon 1700765291 10000000 random 1000 10000 2-20231016 0 434783 8849 indexonlyscan uncached 2 2608 986 19.40 116.072000 1 1
btree xeon 1700765292 10000000 random 1000 10000 2-20231016 0 434783 8849 indexonlyscan cached-os 2 2608 986 19.40 17.326000 1 1
btree xeon 1700765292 10000000 random 1000 10000 2-20231016 0 434783 8849 indexonlyscan cached 2 2608 986 19.40 9.463000 1 1
btree xeon 1700765299 10000000 random 1000 10000 2-20231016 0 434783 8849 indexonlyscan-clean uncached 2 3596 995 19.38 12.868000 1 1
