test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration best_plan correct_plan
btree i5 1700771435 10000000 random 100 100000 6-vm-optimized 0 434783 8667 bitmapscan cached 2 20861 92 409.81 7.876000 1 1
btree i5 1700771435 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexonlyscan uncached 3 58612 96 6.22 28.579000 1 1
btree i5 1700771435 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexonlyscan cached-os 3 58612 96 6.22 8.611000 1 1
btree i5 1700771435 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexonlyscan cached 3 58612 96 6.22 7.641000 1 1
btree i5 1700771444 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexonlyscan-clean uncached 3 50790 83 6.18 13.112000 1 1
btree i5 1700771444 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexonlyscan-clean cached-os 3 50790 83 6.18 7.888000 1 1
btree i5 1700771445 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexonlyscan-clean cached 3 50790 83 6.18 7.843000 1 1
btree i5 1700771445 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexscan uncached 3 51690 101 406.16 29.368000 0 1
btree i5 1700771445 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexscan cached-os 3 51690 101 406.16 8.582000 0 1
btree i5 1700771445 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexscan cached 3 51690 101 406.16 7.645000 0 1
btree i5 1700771445 10000000 random 100 100000 6-vm-optimized 0 434783 8667 bitmapscan uncached 3 56322 85 401.91 27.297000 1 1
btree i5 1700771446 10000000 random 100 100000 6-vm-optimized 0 434783 8667 bitmapscan cached-os 3 56322 85 401.91 8.489000 1 1
btree i5 1700771446 10000000 random 100 100000 6-vm-optimized 0 434783 8667 bitmapscan cached 3 56322 85 401.91 7.508000 1 1
btree i5 1700771446 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexonlyscan uncached 4 75024 89 6.18 29.324000 1 1
btree i5 1700771446 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexonlyscan cached-os 4 75024 89 6.18 8.651000 1 1
btree i5 1700771446 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexonlyscan cached 4 75024 89 6.18 7.287000 1 1
btree i5 1700771455 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexonlyscan-clean uncached 4 61410 104 6.25 12.694000 1 1
btree i5 1700771455 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexonlyscan-clean cached-os 4 61410 104 6.25 7.859000 1 1
btree i5 1700771455 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexonlyscan-clean cached 4 61410 104 6.25 7.759000 1 1
btree i5 1700771455 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexscan uncached 4 79351 117 422.20 34.135000 0 1
btree i5 1700771456 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexscan cached-os 4 79351 117 422.20 8.638000 0 1
btree i5 1700771456 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexscan cached 4 79351 117 422.20 8.460000 0 1
btree i5 1700771456 10000000 random 100 100000 6-vm-optimized 0 434783 8667 bitmapscan uncached 4 73784 94 417.72 28.825000 1 1
btree i5 1700771456 10000000 random 100 100000 6-vm-optimized 0 434783 8667 bitmapscan cached-os 4 73784 94 417.72 8.821000 1 1
btree i5 1700771457 10000000 random 100 100000 6-vm-optimized 0 434783 8667 bitmapscan cached 4 73784 94 417.72 7.669000 1 1
btree i5 1700771457 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexonlyscan uncached 5 87047 91 6.25 27.860000 1 1
btree i5 1700771457 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexonlyscan cached-os 5 87047 91 6.25 8.530000 1 1
btree i5 1700771457 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexonlyscan cached 5 87047 91 6.25 7.639000 1 1
btree i5 1700771465 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexonlyscan-clean uncached 5 81140 103 6.13 13.303000 1 1
btree i5 1700771466 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexonlyscan-clean cached-os 5 81140 103 6.13 8.011000 1 1
btree i5 1700771466 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexonlyscan-clean cached 5 81140 103 6.13 7.714000 1 1
btree i5 1700771466 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexscan uncached 5 90759 112 394.07 30.475000 0 1
btree i5 1700771466 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexscan cached-os 5 90759 112 394.07 8.673000 0 1
btree i5 1700771466 10000000 random 100 100000 6-vm-optimized 0 434783 8667 indexscan cached 5 90759 112 394.07 8.126000 0 1
btree i5 1700771466 10000000 random 100 100000 6-vm-optimized 0 434783 8667 bitmapscan uncached 5 86444 102 390.05 29.124000 1 1
btree i5 1700771467 10000000 random 100 100000 6-vm-optimized 0 434783 8667 bitmapscan cached-os 5 86444 102 390.05 8.711000 1 1
btree i5 1700771467 10000000 random 100 100000 6-vm-optimized 0 434783 8667 bitmapscan cached 5 86444 102 390.05 7.632000 1 1
btree i5 1700771467 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan uncached 1 9057 95 6.13 27.518000 1 1
btree i5 1700771468 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan cached-os 1 9057 95 6.13 8.720000 1 1
btree i5 1700771468 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan cached 1 9057 95 6.13 7.835000 1 1
btree i5 1700771475 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan-clean uncached 1 4031 96 6.24 15.604000 1 1
btree i5 1700771476 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan-clean cached-os 1 4031 96 6.24 7.619000 1 1
btree i5 1700771476 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan-clean cached 1 4031 96 6.24 7.357000 1 1
btree i5 1700771476 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexscan uncached 1 16842 105 418.24 29.306000 0 1
btree i5 1700771476 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexscan cached-os 1 16842 105 418.24 8.943000 0 1
btree i5 1700771477 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexscan cached 1 16842 105 418.24 7.756000 0 1
btree i5 1700771477 10000000 random 100 100000 6-vm-optimized 32 434783 8667 bitmapscan uncached 1 14479 102 413.76 29.621000 1 1
btree i5 1700771477 10000000 random 100 100000 6-vm-optimized 32 434783 8667 bitmapscan cached-os 1 14479 102 413.76 8.999000 1 1
btree i5 1700771477 10000000 random 100 100000 6-vm-optimized 32 434783 8667 bitmapscan cached 1 14479 102 413.76 7.745000 1 1
btree i5 1700771477 10000000 random 100 100000 6-vm-optimized 32 434783 8667 seqscan uncached 1 16487 104 559783.11 3243.493000 0 1
btree i5 1700771481 10000000 random 100 100000 6-vm-optimized 32 434783 8667 seqscan cached-os 1 16487 104 559783.11 1355.373000 0 1
btree i5 1700771482 10000000 random 100 100000 6-vm-optimized 32 434783 8667 seqscan cached 1 16487 104 559783.11 1200.204000 0 1
btree i5 1700771485 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan uncached 2 36374 91 6.24 29.558000 1 1
btree i5 1700771485 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan cached-os 2 36374 91 6.24 8.502000 1 1
btree i5 1700771486 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan cached 2 36374 91 6.24 7.913000 1 1
btree i5 1700771493 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan-clean uncached 2 23368 108 6.22 13.407000 1 1
btree i5 1700771494 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan-clean cached-os 2 23368 108 6.22 7.857000 1 1
btree i5 1700771494 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan-clean cached 2 23368 108 6.22 7.826000 1 1
btree i5 1700771494 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexscan uncached 2 25143 83 414.19 25.629000 0 1
btree i5 1700771494 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexscan cached-os 2 25143 83 414.19 8.415000 0 1
btree i5 1700771495 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexscan cached 2 25143 83 414.19 7.784000 0 1
btree i5 1700771495 10000000 random 100 100000 6-vm-optimized 32 434783 8667 bitmapscan uncached 2 26221 117 409.81 32.489000 1 1
btree i5 1700771495 10000000 random 100 100000 6-vm-optimized 32 434783 8667 bitmapscan cached-os 2 26221 117 409.81 8.941000 1 1
btree i5 1700771495 10000000 random 100 100000 6-vm-optimized 32 434783 8667 bitmapscan cached 2 26221 117 409.81 8.141000 1 1
btree i5 1700771495 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan uncached 3 50570 117 6.22 31.135000 1 1
btree i5 1700771496 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan cached-os 3 50570 117 6.22 8.872000 1 1
btree i5 1700771496 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan cached 3 50570 117 6.22 7.639000 1 1
btree i5 1700771504 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan-clean uncached 3 42427 88 6.20 17.258000 1 1
btree i5 1700771504 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan-clean cached-os 3 42427 88 6.20 7.985000 1 1
btree i5 1700771504 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan-clean cached 3 42427 88 6.20 7.815000 1 1
btree i5 1700771504 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexscan uncached 3 53494 103 410.20 30.278000 0 1
btree i5 1700771505 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexscan cached-os 3 53494 103 410.20 8.780000 0 1
btree i5 1700771505 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexscan cached 3 53494 103 410.20 7.799000 0 1
btree i5 1700771505 10000000 random 100 100000 6-vm-optimized 32 434783 8667 bitmapscan uncached 3 57689 88 405.86 26.835000 1 1
btree i5 1700771505 10000000 random 100 100000 6-vm-optimized 32 434783 8667 bitmapscan cached-os 3 57689 88 405.86 8.951000 1 1
btree i5 1700771506 10000000 random 100 100000 6-vm-optimized 32 434783 8667 bitmapscan cached 3 57689 88 405.86 7.826000 1 1
btree i5 1700771506 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan uncached 4 66261 103 6.20 30.623000 1 1
btree i5 1700771506 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan cached-os 4 66261 103 6.20 8.612000 1 1
btree i5 1700771506 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan cached 4 66261 103 6.20 7.409000 1 1
btree i5 1700771514 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan-clean uncached 4 60831 98 6.22 13.220000 1 1
btree i5 1700771515 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan-clean cached-os 4 60831 98 6.22 7.961000 1 1
btree i5 1700771515 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan-clean cached 4 60831 98 6.22 7.516000 1 1
btree i5 1700771515 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexscan uncached 4 77741 99 414.19 29.771000 0 1
btree i5 1700771516 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexscan cached-os 4 77741 99 414.19 8.743000 0 1
btree i5 1700771516 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexscan cached 4 77741 99 414.19 7.966000 0 1
btree i5 1700771516 10000000 random 100 100000 6-vm-optimized 32 434783 8667 bitmapscan uncached 4 79137 99 409.81 28.825000 1 1
btree i5 1700771516 10000000 random 100 100000 6-vm-optimized 32 434783 8667 bitmapscan cached-os 4 79137 99 409.81 8.771000 1 1
btree i5 1700771516 10000000 random 100 100000 6-vm-optimized 32 434783 8667 bitmapscan cached 4 79137 99 409.81 7.828000 1 1
btree i5 1700771516 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan uncached 5 80397 82 6.22 27.643000 1 1
btree i5 1700771517 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan cached-os 5 80397 82 6.22 8.876000 1 1
btree i5 1700771517 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan cached 5 80397 82 6.22 7.606000 1 1
btree i5 1700771524 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan-clean uncached 5 91341 112 6.20 13.277000 1 1
btree i5 1700771525 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan-clean cached-os 5 91341 112 6.20 7.766000 1 1
btree i5 1700771525 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexonlyscan-clean cached 5 91341 112 6.20 7.781000 1 1
btree i5 1700771525 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexscan uncached 5 83135 108 410.20 33.367000 0 1
btree i5 1700771525 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexscan cached-os 5 83135 108 410.20 8.823000 0 1
btree i5 1700771526 10000000 random 100 100000 6-vm-optimized 32 434783 8667 indexscan cached 5 83135 108 410.20 8.044000 0 1
btree i5 1700771526 10000000 random 100 100000 6-vm-optimized 32 434783 8667 bitmapscan uncached 5 94950 99 405.86 30.041000 1 1
btree i5 1700771526 10000000 random 100 100000 6-vm-optimized 32 434783 8667 bitmapscan cached-os 5 94950 99 405.86 8.691000 1 1
btree i5 1700771526 10000000 random 100 100000 6-vm-optimized 32 434783 8667 bitmapscan cached 5 94950 99 405.86 7.635000 1 1
btree i5 1700771527 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan uncached 1 14779 103 6.20 29.622000 1 1
btree i5 1700771527 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan cached-os 1 14779 103 6.20 8.624000 1 1
btree i5 1700771527 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan cached 1 14779 103 6.20 7.891000 1 1
btree i5 1700771534 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan-clean uncached 1 12794 87 6.22 13.277000 1 1
btree i5 1700771535 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan-clean cached-os 1 12794 87 6.22 7.854000 1 1
btree i5 1700771535 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan-clean cached 1 12794 87 6.22 7.528000 1 1
btree i5 1700771535 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexscan uncached 1 15806 114 414.22 31.496000 0 1
btree i5 1700771536 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexscan cached-os 1 15806 114 414.22 9.210000 0 1
btree i5 1700771536 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexscan cached 1 15806 114 414.22 8.056000 0 1
btree i5 1700771536 10000000 random 100 100000 6-vm-optimized 8 434783 8667 bitmapscan uncached 1 2404 96 409.81 28.706000 1 1
btree i5 1700771536 10000000 random 100 100000 6-vm-optimized 8 434783 8667 bitmapscan cached-os 1 2404 96 409.81 8.671000 1 1
btree i5 1700771537 10000000 random 100 100000 6-vm-optimized 8 434783 8667 bitmapscan cached 1 2404 96 409.81 7.593000 1 1
btree i5 1700771537 10000000 random 100 100000 6-vm-optimized 8 434783 8667 seqscan uncached 1 14416 91 559783.11 3223.892000 0 1
btree i5 1700771540 10000000 random 100 100000 6-vm-optimized 8 434783 8667 seqscan cached-os 1 14416 91 559783.11 1370.117000 0 1
btree i5 1700771542 10000000 random 100 100000 6-vm-optimized 8 434783 8667 seqscan cached 1 14416 91 559783.11 1190.384000 0 1
btree i5 1700771544 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan uncached 2 32441 115 6.22 31.723000 1 1
btree i5 1700771545 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan cached-os 2 32441 115 6.22 8.878000 1 1
btree i5 1700771545 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan cached 2 32441 115 6.22 7.797000 1 1
btree i5 1700771553 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan-clean uncached 2 33889 104 6.25 14.211000 1 1
btree i5 1700771553 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan-clean cached-os 2 33889 104 6.25 7.980000 1 1
btree i5 1700771554 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan-clean cached 2 33889 104 6.25 7.885000 1 1
btree i5 1700771554 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexscan uncached 2 27567 100 422.25 28.918000 0 1
btree i5 1700771554 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexscan cached-os 2 27567 100 422.25 8.692000 0 1
btree i5 1700771554 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexscan cached 2 27567 100 422.25 7.720000 0 1
btree i5 1700771554 10000000 random 100 100000 6-vm-optimized 8 434783 8667 bitmapscan uncached 2 20297 98 417.72 31.316000 1 1
btree i5 1700771555 10000000 random 100 100000 6-vm-optimized 8 434783 8667 bitmapscan cached-os 2 20297 98 417.72 8.730000 1 1
btree i5 1700771555 10000000 random 100 100000 6-vm-optimized 8 434783 8667 bitmapscan cached 2 20297 98 417.72 7.920000 1 1
btree i5 1700771555 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan uncached 3 49383 98 6.25 28.488000 1 1
btree i5 1700771555 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan cached-os 3 49383 98 6.25 8.610000 1 1
btree i5 1700771555 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan cached 3 49383 98 6.25 7.827000 1 1
btree i5 1700771564 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan-clean uncached 3 42874 105 6.20 13.906000 1 1
btree i5 1700771564 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan-clean cached-os 3 42874 105 6.20 7.762000 1 1
btree i5 1700771565 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan-clean cached 3 42874 105 6.20 7.717000 1 1
btree i5 1700771565 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexscan uncached 3 55273 103 410.18 35.088000 0 1
btree i5 1700771565 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexscan cached-os 3 55273 103 410.18 9.124000 0 1
btree i5 1700771565 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexscan cached 3 55273 103 410.18 7.746000 0 1
btree i5 1700771565 10000000 random 100 100000 6-vm-optimized 8 434783 8667 bitmapscan uncached 3 42386 89 405.86 28.791000 1 1
btree i5 1700771566 10000000 random 100 100000 6-vm-optimized 8 434783 8667 bitmapscan cached-os 3 42386 89 405.86 8.573000 1 1
btree i5 1700771566 10000000 random 100 100000 6-vm-optimized 8 434783 8667 bitmapscan cached 3 42386 89 405.86 7.568000 1 1
btree i5 1700771566 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan uncached 4 76921 108 6.20 32.703000 1 1
btree i5 1700771566 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan cached-os 4 76921 108 6.20 8.615000 1 1
btree i5 1700771566 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan cached 4 76921 108 6.20 7.408000 1 1
btree i5 1700771574 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan-clean uncached 4 68095 94 6.20 15.939000 1 1
btree i5 1700771575 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan-clean cached-os 4 68095 94 6.20 7.836000 1 1
btree i5 1700771575 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan-clean cached 4 68095 94 6.20 7.797000 1 1
btree i5 1700771575 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexscan uncached 4 64555 123 410.20 33.057000 0 1
btree i5 1700771575 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexscan cached-os 4 64555 123 410.20 9.022000 0 1
btree i5 1700771576 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexscan cached 4 64555 123 410.20 8.307000 0 1
btree i5 1700771576 10000000 random 100 100000 6-vm-optimized 8 434783 8667 bitmapscan uncached 4 62199 120 405.86 35.125000 1 1
btree i5 1700771576 10000000 random 100 100000 6-vm-optimized 8 434783 8667 bitmapscan cached-os 4 62199 120 405.86 8.984000 1 1
btree i5 1700771576 10000000 random 100 100000 6-vm-optimized 8 434783 8667 bitmapscan cached 4 62199 120 405.86 8.085000 1 1
btree i5 1700771576 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan uncached 5 99418 104 6.20 32.567000 1 1
btree i5 1700771577 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan cached-os 5 99418 104 6.20 8.779000 1 1
btree i5 1700771577 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan cached 5 99418 104 6.20 7.747000 1 1
btree i5 1700771584 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan-clean uncached 5 99189 94 6.24 13.482000 1 1
btree i5 1700771585 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan-clean cached-os 5 99189 94 6.24 7.842000 1 1
btree i5 1700771585 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexonlyscan-clean cached 5 99189 94 6.24 7.458000 1 1
btree i5 1700771585 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexscan uncached 5 87333 95 418.23 28.723000 0 1
btree i5 1700771585 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexscan cached-os 5 87333 95 418.23 8.728000 0 1
btree i5 1700771586 10000000 random 100 100000 6-vm-optimized 8 434783 8667 indexscan cached 5 87333 95 418.23 7.784000 0 1
btree i5 1700771586 10000000 random 100 100000 6-vm-optimized 8 434783 8667 bitmapscan uncached 5 95251 108 413.76 31.671000 1 1
btree i5 1700771586 10000000 random 100 100000 6-vm-optimized 8 434783 8667 bitmapscan cached-os 5 95251 108 413.76 8.802000 1 1
btree i5 1700771586 10000000 random 100 100000 6-vm-optimized 8 434783 8667 bitmapscan cached 5 95251 108 413.76 8.277000 1 1
btree i5 1700771587 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexonlyscan uncached 1 17002 103 6.24 31.501000 1 1
btree i5 1700771587 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexonlyscan cached-os 1 17002 103 6.24 8.472000 1 1
btree i5 1700771587 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexonlyscan cached 1 17002 103 6.24 7.798000 1 1
btree i5 1700771594 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexonlyscan-clean uncached 1 17126 106 6.17 14.548000 1 1
btree i5 1700771595 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexonlyscan-clean cached-os 1 17126 106 6.17 7.704000 1 1
btree i5 1700771595 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexonlyscan-clean cached 1 17126 106 6.17 7.488000 1 1
btree i5 1700771595 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexscan uncached 1 17790 97 402.17 28.688000 0 1
btree i5 1700771596 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexscan cached-os 1 17790 97 402.17 8.485000 0 1
btree i5 1700771596 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexscan cached 1 17790 97 402.17 7.750000 0 1
btree i5 1700771596 10000000 random 100 100000 7-20231016-rework 0 434783 8667 bitmapscan uncached 1 19315 94 397.96 27.760000 1 1
btree i5 1700771596 10000000 random 100 100000 7-20231016-rework 0 434783 8667 bitmapscan cached-os 1 19315 94 397.96 8.799000 1 1
btree i5 1700771596 10000000 random 100 100000 7-20231016-rework 0 434783 8667 bitmapscan cached 1 19315 94 397.96 7.875000 1 1
btree i5 1700771597 10000000 random 100 100000 7-20231016-rework 0 434783 8667 seqscan uncached 1 10280 89 559783.11 3206.158000 0 1
btree i5 1700771600 10000000 random 100 100000 7-20231016-rework 0 434783 8667 seqscan cached-os 1 10280 89 559783.11 1340.481000 0 1
btree i5 1700771602 10000000 random 100 100000 7-20231016-rework 0 434783 8667 seqscan cached 1 10280 89 559783.11 1192.273000 0 1
btree i5 1700771604 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexonlyscan uncached 2 33483 94 6.17 28.158000 1 1
btree i5 1700771605 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexonlyscan cached-os 2 33483 94 6.17 8.611000 1 1
btree i5 1700771605 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexonlyscan cached 2 33483 94 6.17 7.827000 1 1
btree i5 1700771612 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexonlyscan-clean uncached 2 24478 113 6.22 12.938000 1 1
btree i5 1700771613 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexonlyscan-clean cached-os 2 24478 113 6.22 7.871000 1 1
btree i5 1700771613 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexonlyscan-clean cached 2 24478 113 6.22 7.513000 1 1
btree i5 1700771613 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexscan uncached 2 20009 113 414.20 32.337000 0 1
btree i5 1700771613 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexscan cached-os 2 20009 113 414.20 8.420000 0 1
btree i5 1700771614 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexscan cached 2 20009 113 414.20 8.163000 0 1
btree i5 1700771614 10000000 random 100 100000 7-20231016-rework 0 434783 8667 bitmapscan uncached 2 24232 96 409.81 29.515000 1 1
btree i5 1700771614 10000000 random 100 100000 7-20231016-rework 0 434783 8667 bitmapscan cached-os 2 24232 96 409.81 8.705000 1 1
btree i5 1700771614 10000000 random 100 100000 7-20231016-rework 0 434783 8667 bitmapscan cached 2 24232 96 409.81 7.851000 1 1
btree i5 1700771614 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexonlyscan uncached 3 47623 109 6.22 33.030000 1 1
btree i5 1700771615 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexonlyscan cached-os 3 47623 109 6.22 8.614000 1 1
btree i5 1700771615 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexonlyscan cached 3 47623 109 6.22 7.521000 1 1
btree i5 1700771623 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexonlyscan-clean uncached 3 40269 101 6.25 13.530000 1 1
btree i5 1700771623 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexonlyscan-clean cached-os 3 40269 101 6.25 7.749000 1 1
btree i5 1700771624 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexonlyscan-clean cached 3 40269 101 6.25 7.775000 1 1
btree i5 1700771624 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexscan uncached 3 51045 105 422.25 30.164000 0 1
btree i5 1700771624 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexscan cached-os 3 51045 105 422.25 8.639000 0 1
btree i5 1700771624 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexscan cached 3 51045 105 422.25 7.550000 0 1
btree i5 1700771624 10000000 random 100 100000 7-20231016-rework 0 434783 8667 bitmapscan uncached 3 50477 104 417.72 29.580000 1 1
btree i5 1700771625 10000000 random 100 100000 7-20231016-rework 0 434783 8667 bitmapscan cached-os 3 50477 104 417.72 8.762000 1 1
btree i5 1700771625 10000000 random 100 100000 7-20231016-rework 0 434783 8667 bitmapscan cached 3 50477 104 417.72 7.873000 1 1
btree i5 1700771625 10000000 random 100 100000 7-20231016-rework 0 434783 8667 indexonlyscan uncached 4 79994 105 6.25 36.362000 1 1
