test	machine	rows	dataset	nmatches	ndistinct	build	prefetch	scan_type	caching	duration
btree	xeon	1000000	cycle	100000	10	3-prefetchbuffer	8	indexscan	cached	109.772
btree	xeon	1000000	cycle	100000	10	3-prefetchbuffer	8	indexscan	cached-os	424.543
btree	xeon	1000000	cycle	100000	10	3-prefetchbuffer	8	indexscan	uncached	551.06
btree	xeon	1000000	cycle	100000	10	3-prefetchbuffer	8	seqscan	cached	210.944
btree	xeon	1000000	cycle	100000	10	3-prefetchbuffer	8	seqscan	cached-os	225.215
btree	xeon	1000000	cycle	100000	10	3-prefetchbuffer	8	seqscan	uncached	288.471
btree	xeon	1000000	cycle	100000	10	3-prefetchbuffer	32	bitmapscan	cached	135.731
btree	xeon	1000000	cycle	100000	10	3-prefetchbuffer	32	bitmapscan	cached-os	420.908
btree	xeon	1000000	cycle	100000	10	3-prefetchbuffer	32	bitmapscan	uncached	497.651
btree	xeon	1000000	cycle	100000	10	3-prefetchbuffer	32	indexonlyscan	cached	98.892
btree	xeon	1000000	cycle	100000	10	3-prefetchbuffer	32	indexonlyscan	cached-os	399.384
btree	xeon	1000000	cycle	100000	10	3-prefetchbuffer	32	indexonlyscan	uncached	498.074
btree	xeon	1000000	cycle	100000	10	3-prefetchbuffer	32	indexonlyscan-clean	cached	48.576
btree	xeon	1000000	cycle	100000	10	3-prefetchbuffer	32	indexonlyscan-clean	cached-os	49.644
btree	xeon	1000000	cycle	100000	10	3-prefetchbuffer	32	indexonlyscan-clean	uncached	52.733
btree	xeon	1000000	cycle	100000	10	3-prefetchbuffer	32	indexscan	cached	116.43
btree	xeon	1000000	cycle	100000	10	3-prefetchbuffer	32	indexscan	cached-os	421.859
btree	xeon	1000000	cycle	100000	10	3-prefetchbuffer	32	indexscan	uncached	522.077
btree	xeon	1000000	cycle	100000	10	3-prefetchbuffer	32	seqscan	cached	213.998
btree	xeon	1000000	cycle	100000	10	3-prefetchbuffer	32	seqscan	cached-os	227.555
btree	xeon	1000000	cycle	100000	10	3-prefetchbuffer	32	seqscan	uncached	290.886
btree	xeon	1000000	cycle	100000	10	4-preadv2	0	bitmapscan	cached	130.001
btree	xeon	1000000	cycle	100000	10	4-preadv2	0	bitmapscan	cached-os	376.14
btree	xeon	1000000	cycle	100000	10	4-preadv2	0	bitmapscan	uncached	410.265
btree	xeon	1000000	cycle	100000	10	4-preadv2	0	indexonlyscan	cached	88.461
btree	xeon	1000000	cycle	100000	10	4-preadv2	0	indexonlyscan	cached-os	328.351
btree	xeon	1000000	cycle	100000	10	4-preadv2	0	indexonlyscan	uncached	370.187
btree	xeon	1000000	cycle	100000	10	4-preadv2	0	indexonlyscan-clean	cached	31.877
btree	xeon	1000000	cycle	100000	10	4-preadv2	0	indexonlyscan-clean	cached-os	32.562
btree	xeon	1000000	cycle	100000	10	4-preadv2	0	indexonlyscan-clean	uncached	36.269
btree	xeon	1000000	cycle	100000	10	4-preadv2	0	indexscan	cached	103.423
btree	xeon	1000000	cycle	100000	10	4-preadv2	0	indexscan	cached-os	358.854
btree	xeon	1000000	cycle	100000	10	4-preadv2	0	indexscan	uncached	396.713
btree	xeon	1000000	cycle	100000	10	4-preadv2	0	seqscan	cached	213.813
btree	xeon	1000000	cycle	100000	10	4-preadv2	0	seqscan	cached-os	226.204
btree	xeon	1000000	cycle	100000	10	4-preadv2	0	seqscan	uncached	294.392
btree	xeon	1000000	cycle	100000	10	4-preadv2	8	bitmapscan	cached	122.281
btree	xeon	1000000	cycle	100000	10	4-preadv2	8	bitmapscan	cached-os	420.191
btree	xeon	1000000	cycle	100000	10	4-preadv2	8	bitmapscan	uncached	474.055
btree	xeon	1000000	cycle	100000	10	4-preadv2	8	indexonlyscan	cached	97.649
btree	xeon	1000000	cycle	100000	10	4-preadv2	8	indexonlyscan	cached-os	430.318
btree	xeon	1000000	cycle	100000	10	4-preadv2	8	indexonlyscan	uncached	486.491
btree	xeon	1000000	cycle	100000	10	4-preadv2	8	indexonlyscan-clean	cached	48.962
btree	xeon	1000000	cycle	100000	10	4-preadv2	8	indexonlyscan-clean	cached-os	49.792
btree	xeon	1000000	cycle	100000	10	4-preadv2	8	indexonlyscan-clean	uncached	53.286
btree	xeon	1000000	cycle	100000	10	4-preadv2	8	indexscan	cached	120.616
btree	xeon	1000000	cycle	100000	10	4-preadv2	8	indexscan	cached-os	462.848
btree	xeon	1000000	cycle	100000	10	4-preadv2	8	indexscan	uncached	510.549
btree	xeon	1000000	cycle	100000	10	4-preadv2	8	seqscan	cached	214.381
btree	xeon	1000000	cycle	100000	10	4-preadv2	8	seqscan	cached-os	229.158
btree	xeon	1000000	cycle	100000	10	4-preadv2	8	seqscan	uncached	320.926
btree	xeon	1000000	cycle	100000	10	4-preadv2	32	bitmapscan	cached	132.637
btree	xeon	1000000	cycle	100000	10	4-preadv2	32	bitmapscan	cached-os	435.987
btree	xeon	1000000	cycle	100000	10	4-preadv2	32	bitmapscan	uncached	446.827
btree	xeon	1000000	cycle	100000	10	4-preadv2	32	indexonlyscan	cached	97.552
btree	xeon	1000000	cycle	100000	10	4-preadv2	32	indexonlyscan	cached-os	436.781
btree	xeon	1000000	cycle	100000	10	4-preadv2	32	indexonlyscan	uncached	476.932
btree	xeon	1000000	cycle	100000	10	4-preadv2	32	indexonlyscan-clean	cached	48.247
btree	xeon	1000000	cycle	100000	10	4-preadv2	32	indexonlyscan-clean	cached-os	49.174
btree	xeon	1000000	cycle	100000	10	4-preadv2	32	indexonlyscan-clean	uncached	52.218
btree	xeon	1000000	cycle	100000	10	4-preadv2	32	indexscan	cached	130.972
btree	xeon	1000000	cycle	100000	10	4-preadv2	32	indexscan	cached-os	462.919
btree	xeon	1000000	cycle	100000	10	4-preadv2	32	indexscan	uncached	506.044
btree	xeon	1000000	cycle	100000	10	4-preadv2	32	seqscan	cached	228.215
btree	xeon	1000000	cycle	100000	10	4-preadv2	32	seqscan	cached-os	227.651
btree	xeon	1000000	cycle	100000	10	4-preadv2	32	seqscan	uncached	309.609
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	0	bitmapscan	cached	123.549
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	0	bitmapscan	cached-os	381.975
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	0	bitmapscan	uncached	410.178
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	0	indexonlyscan	cached	89.374
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	0	indexonlyscan	cached-os	330.119
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	0	indexonlyscan	uncached	367.343
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	0	indexonlyscan-clean	cached	32.005
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	0	indexonlyscan-clean	cached-os	32.446
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	0	indexonlyscan-clean	uncached	35.611
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	0	indexscan	cached	105.135
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	0	indexscan	cached-os	352.938
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	0	indexscan	uncached	383.255
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	0	seqscan	cached	160.964
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	0	seqscan	cached-os	175.496
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	0	seqscan	uncached	308.77
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	8	bitmapscan	cached	128.526
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	8	bitmapscan	cached-os	419.563
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	8	bitmapscan	uncached	475.022
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	8	indexonlyscan	cached	83.697
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	8	indexonlyscan	cached-os	328.89
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	8	indexonlyscan	uncached	368.481
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	8	indexonlyscan-clean	cached	47.937
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	8	indexonlyscan-clean	cached-os	49.05
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	8	indexonlyscan-clean	uncached	52.128
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	8	indexscan	cached	106.863
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	8	indexscan	cached-os	363.196
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	8	indexscan	uncached	399.992
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	8	seqscan	cached	159.113
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	8	seqscan	cached-os	173.287
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	8	seqscan	uncached	314.501
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	32	bitmapscan	cached	135.214
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	32	bitmapscan	cached-os	443.27
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	32	bitmapscan	uncached	445.995
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	32	indexonlyscan	cached	91.85
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	32	indexonlyscan	cached-os	336.335
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	32	indexonlyscan	uncached	372.633
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	32	indexonlyscan-clean	cached	48.433
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	32	indexonlyscan-clean	cached-os	49.308
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	32	indexonlyscan-clean	uncached	52.601
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	32	indexscan	cached	110.3
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	32	indexscan	cached-os	355.887
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	32	indexscan	uncached	391.341
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	32	seqscan	cached	214.733
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	32	seqscan	cached-os	229.206
btree	xeon	1000000	cycle	100000	10	5-sequential-lru	32	seqscan	uncached	280.154
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	0	bitmapscan	cached	126.693
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	0	bitmapscan	cached-os	371.007
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	0	bitmapscan	uncached	409.902
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	0	indexonlyscan	cached	86.87
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	0	indexonlyscan	cached-os	326.044
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	0	indexonlyscan	uncached	360.279
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	0	indexonlyscan-clean	cached	31.406
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	0	indexonlyscan-clean	cached-os	32.506
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	0	indexonlyscan-clean	uncached	35.295
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	0	indexscan	cached	102.57
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	0	indexscan	cached-os	351.378
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	0	indexscan	uncached	386.279
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	0	seqscan	cached	158.803
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	0	seqscan	cached-os	178.268
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	0	seqscan	uncached	348.907
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	8	bitmapscan	cached	131.907
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	8	bitmapscan	cached-os	416.812
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	8	bitmapscan	uncached	473.489
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	8	indexonlyscan	cached	83.34
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	8	indexonlyscan	cached-os	328.857
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	8	indexonlyscan	uncached	370.175
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	8	indexonlyscan-clean	cached	33.093
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	8	indexonlyscan-clean	cached-os	34.036
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	8	indexonlyscan-clean	uncached	37.115
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	8	indexscan	cached	108.429
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	8	indexscan	cached-os	354.573
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	8	indexscan	uncached	394.391
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	8	seqscan	cached	215.342
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	8	seqscan	cached-os	229.177
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	8	seqscan	uncached	284.379
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	32	bitmapscan	cached	127.989
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	32	bitmapscan	cached-os	436.927
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	32	bitmapscan	uncached	442.354
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	32	indexonlyscan	cached	89.713
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	32	indexonlyscan	cached-os	326.143
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	32	indexonlyscan	uncached	364.922
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	32	indexonlyscan-clean	cached	32.99
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	32	indexonlyscan-clean	cached-os	33.536
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	32	indexonlyscan-clean	uncached	36.296
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	32	indexscan	cached	104.643
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	32	indexscan	cached-os	355.666
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	32	indexscan	uncached	391.494
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	32	seqscan	cached	208.369
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	32	seqscan	cached-os	221.141
btree	xeon	1000000	cycle	100000	10	6-vm-optimized	32	seqscan	uncached	290.599
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	0	bitmapscan	cached	126.794
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	0	bitmapscan	cached-os	376.852
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	0	bitmapscan	uncached	405.122
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	0	indexonlyscan	cached	89.336
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	0	indexonlyscan	cached-os	327.527
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	0	indexonlyscan	uncached	368.338
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	0	indexonlyscan-clean	cached	31.857
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	0	indexonlyscan-clean	cached-os	33.302
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	0	indexonlyscan-clean	uncached	36.256
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	0	indexscan	cached	103.393
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	0	indexscan	cached-os	350.001
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	0	indexscan	uncached	387.344
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	0	seqscan	cached	230.947
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	0	seqscan	cached-os	229.034
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	0	seqscan	uncached	315.621
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	8	bitmapscan	cached	124.584
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	8	bitmapscan	cached-os	407.028
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	8	bitmapscan	uncached	517.874
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	8	indexonlyscan	cached	87.413
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	8	indexonlyscan	cached-os	330.674
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	8	indexonlyscan	uncached	368.573
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	8	indexonlyscan-clean	cached	33.175
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	8	indexonlyscan-clean	cached-os	34.488
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	8	indexonlyscan-clean	uncached	37.392
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	8	indexscan	cached	108.436
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	8	indexscan	cached-os	357.001
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	8	indexscan	uncached	400.106
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	8	seqscan	cached	207.02
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	8	seqscan	cached-os	218.636
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	8	seqscan	uncached	294.486
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	32	bitmapscan	cached	133.222
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	32	bitmapscan	cached-os	412.546
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	32	bitmapscan	uncached	498.197
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	32	indexonlyscan	cached	91.655
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	32	indexonlyscan	cached-os	332.001
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	32	indexonlyscan	uncached	366.45
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	32	indexonlyscan-clean	cached	33.557
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	32	indexonlyscan-clean	cached-os	34.699
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	32	indexonlyscan-clean	uncached	37.306
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	32	indexscan	cached	116.193
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	32	indexscan	cached-os	350.627
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	32	indexscan	uncached	391.89
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	32	seqscan	cached	159.032
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	32	seqscan	cached-os	170.917
btree	xeon	1000000	cycle	100000	10	7-20231016-rework	32	seqscan	uncached	308.387
btree	xeon	1000000	random	1	1000000	1-master	0	bitmapscan	cached	9.207
btree	xeon	1000000	random	1	1000000	1-master	0	bitmapscan	cached-os	9.979
btree	xeon	1000000	random	1	1000000	1-master	0	bitmapscan	uncached	12.665
btree	xeon	1000000	random	1	1000000	1-master	0	indexonlyscan	cached	9.218
btree	xeon	1000000	random	1	1000000	1-master	0	indexonlyscan	cached-os	9.865
btree	xeon	1000000	random	1	1000000	1-master	0	indexonlyscan	uncached	12.686
btree	xeon	1000000	random	1	1000000	1-master	0	indexonlyscan-clean	cached	8.64
btree	xeon	1000000	random	1	1000000	1-master	0	indexonlyscan-clean	cached-os	9.273
btree	xeon	1000000	random	1	1000000	1-master	0	indexonlyscan-clean	uncached	12.048
btree	xeon	1000000	random	1	1000000	1-master	0	indexscan	cached	9.285
btree	xeon	1000000	random	1	1000000	1-master	0	indexscan	cached-os	9.751
btree	xeon	1000000	random	1	1000000	1-master	0	indexscan	uncached	12.466
btree	xeon	1000000	random	1	1000000	1-master	0	seqscan	cached	157.787
btree	xeon	1000000	random	1	1000000	1-master	0	seqscan	cached-os	170.864
btree	xeon	1000000	random	1	1000000	1-master	0	seqscan	uncached	343.767
btree	xeon	1000000	random	1	1000000	1-master	8	bitmapscan	cached	9.313
btree	xeon	1000000	random	1	1000000	1-master	8	bitmapscan	cached-os	10.168
btree	xeon	1000000	random	1	1000000	1-master	8	bitmapscan	uncached	13.075
btree	xeon	1000000	random	1	1000000	1-master	8	indexonlyscan	cached	9.635
btree	xeon	1000000	random	1	1000000	1-master	8	indexonlyscan	cached-os	10.524
btree	xeon	1000000	random	1	1000000	1-master	8	indexonlyscan	uncached	13.186
btree	xeon	1000000	random	1	1000000	1-master	8	indexonlyscan-clean	cached	8.472
btree	xeon	1000000	random	1	1000000	1-master	8	indexonlyscan-clean	cached-os	9.126
btree	xeon	1000000	random	1	1000000	1-master	8	indexonlyscan-clean	uncached	11.913
btree	xeon	1000000	random	1	1000000	1-master	8	indexscan	cached	9.255
btree	xeon	1000000	random	1	1000000	1-master	8	indexscan	cached-os	9.944
btree	xeon	1000000	random	1	1000000	1-master	8	indexscan	uncached	12.951
btree	xeon	1000000	random	1	1000000	1-master	8	seqscan	cached	156.767
btree	xeon	1000000	random	1	1000000	1-master	8	seqscan	cached-os	169.436
btree	xeon	1000000	random	1	1000000	1-master	8	seqscan	uncached	344.122
btree	xeon	1000000	random	1	1000000	1-master	32	bitmapscan	cached	9.673
btree	xeon	1000000	random	1	1000000	1-master	32	bitmapscan	cached-os	11.137
btree	xeon	1000000	random	1	1000000	1-master	32	bitmapscan	uncached	13.786
btree	xeon	1000000	random	1	1000000	1-master	32	indexonlyscan	cached	9.829
btree	xeon	1000000	random	1	1000000	1-master	32	indexonlyscan	cached-os	10.761
btree	xeon	1000000	random	1	1000000	1-master	32	indexonlyscan	uncached	13.348
btree	xeon	1000000	random	1	1000000	1-master	32	indexonlyscan-clean	cached	8.731
btree	xeon	1000000	random	1	1000000	1-master	32	indexonlyscan-clean	cached-os	9.407
btree	xeon	1000000	random	1	1000000	1-master	32	indexonlyscan-clean	uncached	12.033
btree	xeon	1000000	random	1	1000000	1-master	32	indexscan	cached	8.994
btree	xeon	1000000	random	1	1000000	1-master	32	indexscan	cached-os	9.831
btree	xeon	1000000	random	1	1000000	1-master	32	indexscan	uncached	12.431
btree	xeon	1000000	random	1	1000000	1-master	32	seqscan	cached	160.235
btree	xeon	1000000	random	1	1000000	1-master	32	seqscan	cached-os	173.699
btree	xeon	1000000	random	1	1000000	1-master	32	seqscan	uncached	337.55
btree	xeon	1000000	random	1	1000000	2-20231016	0	bitmapscan	cached	9.847
btree	xeon	1000000	random	1	1000000	2-20231016	0	bitmapscan	cached-os	10.334
btree	xeon	1000000	random	1	1000000	2-20231016	0	bitmapscan	uncached	13.336
btree	xeon	1000000	random	1	1000000	2-20231016	0	indexonlyscan	cached	9.575
btree	xeon	1000000	random	1	1000000	2-20231016	0	indexonlyscan	cached-os	10.297
btree	xeon	1000000	random	1	1000000	2-20231016	0	indexonlyscan	uncached	13.82
btree	xeon	1000000	random	1	1000000	2-20231016	0	indexonlyscan-clean	cached	8.897
btree	xeon	1000000	random	1	1000000	2-20231016	0	indexonlyscan-clean	cached-os	9.473
btree	xeon	1000000	random	1	1000000	2-20231016	0	indexonlyscan-clean	uncached	12.713
btree	xeon	1000000	random	1	1000000	2-20231016	0	indexscan	cached	8.96
btree	xeon	1000000	random	1	1000000	2-20231016	0	indexscan	cached-os	10.043
btree	xeon	1000000	random	1	1000000	2-20231016	0	indexscan	uncached	12.982
btree	xeon	1000000	random	1	1000000	2-20231016	0	seqscan	cached	160.378
btree	xeon	1000000	random	1	1000000	2-20231016	0	seqscan	cached-os	168.049
btree	xeon	1000000	random	1	1000000	2-20231016	0	seqscan	uncached	353.397
btree	xeon	1000000	random	1	1000000	2-20231016	8	bitmapscan	cached	9.645
btree	xeon	1000000	random	1	1000000	2-20231016	8	bitmapscan	cached-os	10.346
btree	xeon	1000000	random	1	1000000	2-20231016	8	bitmapscan	uncached	13.616
btree	xeon	1000000	random	1	1000000	2-20231016	8	indexonlyscan	cached	9.517
btree	xeon	1000000	random	1	1000000	2-20231016	8	indexonlyscan	cached-os	10.311
btree	xeon	1000000	random	1	1000000	2-20231016	8	indexonlyscan	uncached	13.02
btree	xeon	1000000	random	1	1000000	2-20231016	8	indexonlyscan-clean	cached	9.207
btree	xeon	1000000	random	1	1000000	2-20231016	8	indexonlyscan-clean	cached-os	9.74
btree	xeon	1000000	random	1	1000000	2-20231016	8	indexonlyscan-clean	uncached	12.615
btree	xeon	1000000	random	1	1000000	2-20231016	8	indexscan	cached	9.662
btree	xeon	1000000	random	1	1000000	2-20231016	8	indexscan	cached-os	10.542
btree	xeon	1000000	random	1	1000000	2-20231016	8	indexscan	uncached	12.922
btree	xeon	1000000	random	1	1000000	2-20231016	8	seqscan	cached	156.688
btree	xeon	1000000	random	1	1000000	2-20231016	8	seqscan	cached-os	172.236
btree	xeon	1000000	random	1	1000000	2-20231016	8	seqscan	uncached	337.351
btree	xeon	1000000	random	1	1000000	2-20231016	32	bitmapscan	cached	9.594
btree	xeon	1000000	random	1	1000000	2-20231016	32	bitmapscan	cached-os	10.342
btree	xeon	1000000	random	1	1000000	2-20231016	32	bitmapscan	uncached	13.75
btree	xeon	1000000	random	1	1000000	2-20231016	32	indexonlyscan	cached	10.009
btree	xeon	1000000	random	1	1000000	2-20231016	32	indexonlyscan	cached-os	10.402
btree	xeon	1000000	random	1	1000000	2-20231016	32	indexonlyscan	uncached	13.603
btree	xeon	1000000	random	1	1000000	2-20231016	32	indexonlyscan-clean	cached	9.223
btree	xeon	1000000	random	1	1000000	2-20231016	32	indexonlyscan-clean	cached-os	9.517
btree	xeon	1000000	random	1	1000000	2-20231016	32	indexonlyscan-clean	uncached	12.448
btree	xeon	1000000	random	1	1000000	2-20231016	32	indexscan	cached	9.106
btree	xeon	1000000	random	1	1000000	2-20231016	32	indexscan	cached-os	10.062
btree	xeon	1000000	random	1	1000000	2-20231016	32	indexscan	uncached	12.849
btree	xeon	1000000	random	1	1000000	2-20231016	32	seqscan	cached	158.696
btree	xeon	1000000	random	1	1000000	2-20231016	32	seqscan	cached-os	172.964
btree	xeon	1000000	random	1	1000000	2-20231016	32	seqscan	uncached	345.162
btree	xeon	1000000	random	1	1000000	3-prefetchbuffer	0	bitmapscan	cached	9.567
btree	xeon	1000000	random	1	1000000	3-prefetchbuffer	0	bitmapscan	cached-os	10.942
btree	xeon	1000000	random	1	1000000	3-prefetchbuffer	0	bitmapscan	uncached	13.944
btree	xeon	1000000	random	1	1000000	3-prefetchbuffer	0	indexonlyscan	cached	9.654
btree	xeon	1000000	random	1	1000000	3-prefetchbuffer	0	indexonlyscan	cached-os	10.767
btree	xeon	1000000	random	1	1000000	3-prefetchbuffer	0	indexonlyscan	uncached	14.086
btree	xeon	1000000	random	1	1000000	3-prefetchbuffer	0	indexonlyscan-clean	cached	8.81
btree	xeon	1000000	random	1	1000000	3-prefetchbuffer	0	indexonlyscan-clean	cached-os	9.268
btree	xeon	1000000	random	1	1000000	3-prefetchbuffer	0	indexonlyscan-clean	uncached	12.711
btree	xeon	1000000	random	1	1000000	3-prefetchbuffer	0	indexscan	cached	9.433
btree	xeon	1000000	random	1	1000000	3-prefetchbuffer	0	indexscan	cached-os	10.41
btree	xeon	1000000	random	1	1000000	3-prefetchbuffer	0	indexscan	uncached	13.409
btree	xeon	1000000	random	1	1000000	3-prefetchbuffer	0	seqscan	cached	163.543
btree	xeon	1000000	random	1	1000000	3-prefetchbuffer	0	seqscan	cached-os	177.139
btree	xeon	1000000	random	1	1000000	3-prefetchbuffer	0	seqscan	uncached	353.632
btree	xeon	1000000	random	1	1000000	3-prefetchbuffer	8	bitmapscan	cached	9.91
btree	xeon	1000000	random	1	1000000	3-prefetchbuffer	8	bitmapscan	cached-os	10.561
btree	xeon	1000000	random	1	1000000	3-prefetchbuffer	8	bitmapscan	uncached	14.151
btree	xeon	1000000	random	1	1000000	3-prefetchbuffer	8	indexonlyscan	cached	9.333
btree	xeon	1000000	random	1	1000000	3-prefetchbuffer	8	indexonlyscan	cached-os	10.603
btree	xeon	1000000	random	1	1000000	3-prefetchbuffer	8	indexonlyscan	uncached	13.988
